protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0ABW6Y7W8	DUF4253 domain-containing protein	218	ACF05T_06430	67313	Streptomyces lateritius	Streptomyces lateritius	False	IPR025349	domain		218	111	218	CONTINUOUS	DUF4253
A0ABW6ZA15	DUF4253 domain-containing protein	274	ACF1HC_40630	42237	Streptomyces eurythermus	Streptomyces eurythermus	False	IPR025349	domain		274	166	274	CONTINUOUS	DUF4253
A0ABW7AKH5	DUF4253 domain-containing protein	272	ACFLIM_32250	3351344	Nonomuraea marmarensis	Nonomuraea marmarensis	False	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0ABW7B2Q7	DUF4253 domain-containing protein	266	ACGFZB_13560	66422	Streptomyces cinerochromogenes	Streptomyces cinerochromogenes	False	IPR025349	domain		266	161	266	CONTINUOUS	DUF4253
A0ABW7B8Y0	DUF4253 domain-containing protein	269	ACGFZB_24785	66422	Streptomyces cinerochromogenes	Streptomyces cinerochromogenes	False	IPR025349	domain		269	160	269	CONTINUOUS	DUF4253
A0ABW7BY66	DUF4253 domain-containing protein	195	ACGFYS_26290	68247	Streptomyces omiyaensis	Streptomyces omiyaensis	False	IPR025349	domain		195	104	195	CONTINUOUS	DUF4253
A0ABW7C2L9	DUF4253 domain-containing protein	268	ACGFYS_30905	68247	Streptomyces omiyaensis	Streptomyces omiyaensis	False	IPR025349	domain		268	159	268	CONTINUOUS	DUF4253
A0ABW7HAW7	DUF4253 domain-containing protein	662	ACG04R_09760	3299025	Pelomonas candidula	Pelomonas candidula	False	IPR025349	domain		662	556	662	CONTINUOUS	DUF4253
A0ABW7HSL0	DUF4253 domain-containing protein	285	ACG5V6_11105	1257027	Streptomyces chitinivorans	Streptomyces chitinivorans	False	IPR025349	domain		285	176	285	CONTINUOUS	DUF4253
A0ABW7R2P5	DUF4253 domain-containing protein	261	ACH4F9_41805	28044	Streptomyces longisporoflavus	Streptomyces longisporoflavus	False	IPR025349	domain		261	156	261	CONTINUOUS	DUF4253
A0ABW7R8A1	DUF4253 domain-containing protein	261	ACH4F9_43130	28044	Streptomyces longisporoflavus	Streptomyces longisporoflavus	False	IPR025349	domain		261	156	261	CONTINUOUS	DUF4253
A0ABW7VMM1	DUF4253 domain-containing protein	274	ACH49L_44550	1921	Streptomyces olivaceoviridis	Streptomyces olivaceoviridis	False	IPR025349	domain		274	166	274	CONTINUOUS	DUF4253
A0ABW7XGD9	DUF4253 domain-containing protein	260	ACH47X_06690	440482	Promicromonospora kroppenstedtii	Promicromonospora kroppenstedtii	False	IPR025349	domain		260	163	260	CONTINUOUS	DUF4253
A0ABW7YE81	DUF4253 domain-containing protein	269	ACIA8P_39970	1968	Streptomyces cellulosae	Streptomyces cellulosae	False	IPR025349	domain		269	161	269	CONTINUOUS	DUF4253
A0ABW7YQH2	DUF4253 domain-containing protein	272	ACIBG2_05145	2603600	Nonomuraea typhae	Nonomuraea typhae	False	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0ABW7ZQN4	DUF4253 domain-containing protein	267	ACIBP4_22995	986711	Micromonospora maritima	Micromonospora maritima	False	IPR025349	domain		267	152	267	CONTINUOUS	DUF4253
A0ABW8A0J9	DUF4253 domain-containing protein	272	ACIBP5_10090	1581193	Nonomuraea indica	Nonomuraea indica	False	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0ABW8C2R5	DUF4253 domain-containing protein	261	ACIGXA_04205	375757	Streptomyces fildesensis	Streptomyces fildesensis	False	IPR025349	domain		261	158	261	CONTINUOUS	DUF4253
A0ABW8ERH3	DUF4253 domain-containing protein	270	ACIO7M_32810	67369	Streptomyces toxytricini	Streptomyces toxytricini	False	IPR025349	domain		270	160	270	CONTINUOUS	DUF4253
A0ABW8FEH2	DUF4253 domain-containing protein	261	ACIP2Z_15975	68219	Streptomyces iakyrus	Streptomyces iakyrus	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABW8LWZ1	DUF4253 domain-containing protein	261	ACI2L5_36795	476552	Streptomyces milbemycinicus	Streptomyces milbemycinicus	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABW9I8R2	DUF4253 domain-containing protein	267	ACKI18_45080	164115	Streptomyces niveiscabiei	Streptomyces niveiscabiei	False	IPR025349	domain		267	160	267	CONTINUOUS	DUF4253
A0ABW9I9K2	DUF4253 domain-containing protein	261	ACKI1S_00070	33899	Streptomyces galilaeus	Streptomyces galilaeus	False	IPR025349	domain		261	154	261	CONTINUOUS	DUF4253
A0ABW9WT59	DUF4253 domain-containing protein	1476	GT747_04250	1720313	Bittarella massiliensis (ex Durand et al. 2017)	Bittarella massiliensis (ex Durand et al. 2017)	False	IPR025349	domain		1476	1369	1476	CONTINUOUS	DUF4253
A0ABX0F4A4	DUF4253 domain-containing protein	212	GYN08_01750	2705290	Saccharibacillus alkalitolerans	Saccharibacillus alkalitolerans	False	IPR025349	domain		212	107	212	CONTINUOUS	DUF4253
A0ABX0J7F1	DUF4253 domain-containing protein	313	G9U52_17080	2716264	Paenibacillus agricola	Paenibacillus agricola	False	IPR025349	domain		313	214	313	CONTINUOUS	DUF4253
A0ABX0SS14	DUF4253 domain-containing protein	258	FHX46_000810	185678	Amycolatopsis viridis	Amycolatopsis viridis	False	IPR025349	domain		258	150	258	CONTINUOUS	DUF4253
A0ABX0VW72	DUF4253 domain-containing protein	242	HCZ30_03695	1699413	Marivivens donghaensis	Marivivens donghaensis	False	IPR025349	domain		242	136	242	CONTINUOUS	DUF4253
A0ABX0ZKT3	DUF4253 domain-containing protein	127	HCN08_08460	2053013	Actinacidiphila epipremni	Actinacidiphila epipremni	False	IPR025349	domain		127	47	127	CONTINUOUS	DUF4253
A0ABX1A0A9	DUF4253 domain-containing protein	286	HCN08_33115	2053013	Actinacidiphila epipremni	Actinacidiphila epipremni	False	IPR025349	domain		286	178	286	CONTINUOUS	DUF4253
A0ABX1BEJ6	DUF4253 domain-containing protein	272	HCN51_29625	2720023	Nonomuraea composti	Nonomuraea composti	False	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0ABX1H7S4	DUF4253 domain-containing protein	334	HFV08_24865	2724184	Streptomyces physcomitrii	Streptomyces physcomitrii	False	IPR025349	domain		334	224	334	CONTINUOUS	DUF4253
A0ABX1IK69	DUF4253 domain-containing protein	263	HF200_10155	33898	Streptomyces galbus	Streptomyces galbus	False	IPR025349	domain		263	155	263	CONTINUOUS	DUF4253
A0ABX1J773	DUF4253 domain-containing protein	252	HFP15_19905	2724524	Amycolatopsis acididurans	Amycolatopsis acididurans	False	IPR025349	domain		252	144	252	CONTINUOUS	DUF4253
A0ABX1JW22	DUF4253 domain-containing protein	280	HGA02_01095	285080	Cellulomonas septica	Cellulomonas septica	False	IPR025349	domain		280	172	280	CONTINUOUS	DUF4253
A0ABX1LEH6	DUF4253 domain-containing protein	254	HHU10_07355	128509	Tsukamurella columbiensis	Tsukamurella columbiensis	False	IPR025349	domain		254	149	254	CONTINUOUS	DUF4253
A0ABX1LN67	DUF4253 domain-containing protein	132	HC246_05965	2722753	Pseudanabaena yagii GIHE-NHR1	Pseudanabaena yagii GIHE-NHR1	False	IPR025349	domain		132	3	132	CONTINUOUS	DUF4253
A0ABX1VCU2	DUF4253 domain-containing protein	142	LzC2_20070	2681879	Alienimonas chondri	Alienimonas chondri	False	IPR025349	domain		142	4	142	CONTINUOUS	DUF4253
A0ABX2EQC6	DUF4253 domain-containing protein	579	HLB44_28015	2732868	Pseudaquabacterium terrae	Pseudaquabacterium terrae	False	IPR025349	domain		579	474	576	CONTINUOUS	DUF4253
A0ABX2FEQ8	DUF4253 domain-containing protein	189	GC106_71370	2698649	Kibdelosporangium persicum	Kibdelosporangium persicum	False	IPR025349	domain		189	95	188	CONTINUOUS	DUF4253
A0ABX2GHL0	DUF4253 domain-containing protein	157	G5B05_12430	1150298	Fusicatenibacter saccharivorans	Fusicatenibacter saccharivorans	False	IPR025349	domain		157	66	149	CONTINUOUS	DUF4253
A0ABX3ADR8	Knr4/Smi1-like domain-containing protein	1697	BEI63_18200	1432052	Eisenbergiella tayi	Eisenbergiella tayi	False	IPR025349	domain		1697	1592	1697	CONTINUOUS	DUF4253
A0ABX3C6S8	DUF4253 domain-containing protein	299	BKG73_05315	1578165	Mycobacteroides saopaulense	Mycobacteroides saopaulense	False	IPR025349	domain		299	193	299	CONTINUOUS	DUF4253
A0ABX3JM49	DUF4253 domain-containing protein	251	B0293_01540	1238180	Amycolatopsis azurea DSM 43854	Amycolatopsis azurea DSM 43854	False	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0ABX3YK89	DUF4253 domain-containing protein	270	OQI_11365	1144883	Streptomyces pharetrae CZA14	Streptomyces pharetrae CZA14	False	IPR025349	domain		270	164	270	CONTINUOUS	DUF4253
A0ABX5B194	DUF4253 domain-containing protein	253	DJ52_13685	84378	Brachyspira murdochii	Brachyspira murdochii	False	IPR025349	domain		253	145	253	CONTINUOUS	DUF4253
A0ABX5B761	DUF4253 domain-containing protein	371	DJ52_01995	84378	Brachyspira murdochii	Brachyspira murdochii	False	IPR025349	domain		371	263	371	CONTINUOUS	DUF4253
A0ABX5FWE4	DUF4253 domain-containing protein	253	C7R92_00640	2126350	Brevibacillus porteri	Brevibacillus porteri	False	IPR025349	domain		253	148	253	CONTINUOUS	DUF4253
A0ABX5YTT2	DUF4253 domain-containing protein	224	GmarT_49720	122	Gimesia maris	Gimesia maris	False	IPR025349	domain		224	118	224	CONTINUOUS	DUF4253
A0ABX7CC97	DUF4253 domain-containing protein	247	I6I83_08905	285729	Fusobacterium canifelinum	Fusobacterium canifelinum	False	IPR025349	domain		247	141	247	CONTINUOUS	DUF4253
A0ABX7TTN6	DUF4253 domain-containing protein	273	S1361_22495	80860	Streptomyces cyanogenus	Streptomyces cyanogenus	False	IPR025349	domain		273	168	273	CONTINUOUS	DUF4253
A0ABX8BXR7	DUF4253 domain-containing protein	261	KGD84_15985	2831969	Nocardiopsis changdeensis	Nocardiopsis changdeensis	False	IPR025349	domain		261	153	261	CONTINUOUS	DUF4253
A0ABX8CDE9	DUF4253 domain-containing protein	260	KGD83_11850	2831968	Nocardiopsis akebiae	Nocardiopsis akebiae	False	IPR025349	domain		260	150	260	CONTINUOUS	DUF4253
A0ABX8D5F4	DUF4253 domain-containing protein	281	KG103_01615	2816956	Cellulomonas wangleii	Cellulomonas wangleii	False	IPR025349	domain		281	173	281	CONTINUOUS	DUF4253
A0ABX8FRS3	DUF4253 domain-containing protein	271	KJK29_15480	2838015	Streptomyces koelreuteriae	Streptomyces koelreuteriae	False	IPR025349	domain		271	161	271	CONTINUOUS	DUF4253
A0ABX8QN04	DUF4253 domain-containing protein	279	AGRA3207_000794	2750812	Actinomadura graeca	Actinomadura graeca	False	IPR025349	domain		279	172	279	CONTINUOUS	DUF4253
A0ABX8RQN7	DUF4253 domain-containing protein	262	KV110_01715	204891	Nocardia iowensis	Nocardia iowensis	False	IPR025349	domain		262	157	262	CONTINUOUS	DUF4253
A0ABX8U7M5	DUF4253 domain-containing protein	272	Nocox_30740	1122611	Nonomuraea coxensis DSM 45129	Nonomuraea coxensis DSM 45129	False	IPR025349	domain		272	165	272	CONTINUOUS	DUF4253
A0ABX8XS72	DUF4253 domain-containing protein	269	K1J60_18315	2865673	Streptomyces akebiae	Streptomyces akebiae	False	IPR025349	domain		269	159	269	CONTINUOUS	DUF4253
A0ABX9C8N5	DUF4253 domain-containing protein	290	GAR05_06582	285676	Micromonospora saelicesensis	Micromonospora saelicesensis	False	IPR025349	domain		290	187	267	CONTINUOUS	DUF4253
A0ABX9CYT3	DUF4253 domain-containing protein	291	MED15_04726	709876	Micromonospora noduli	Micromonospora noduli	False	IPR025349	domain		291	188	268	CONTINUOUS	DUF4253
A0ABX9LGS6	DUF4253 domain-containing protein	271	DI270_020625	2200763	Microbispora triticiradicis	Microbispora triticiradicis	False	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0ABY0KQT3	DUF4253 domain-containing protein	279	GA0070562_5125	479978	Micromonospora tulbaghiae	Micromonospora tulbaghiae	False	IPR025349	domain		279	167	276	CONTINUOUS	DUF4253
A0ABY0R3P6	DUF4253 domain-containing protein	215	SAMN05216273_1282	1141221	Chryseobacterium taihuense	Chryseobacterium taihuense	False	IPR025349	domain		215	114	215	CONTINUOUS	DUF4253
A0ABY1NDL6	DUF4253 domain-containing protein	215	SAMN06264346_101541	1387275	Chryseobacterium profundimaris	Chryseobacterium profundimaris	False	IPR025349	domain		215	113	215	CONTINUOUS	DUF4253
A0ABY1P1W6	DUF4253 domain-containing protein	226	SAMN06264346_106139	1387275	Chryseobacterium profundimaris	Chryseobacterium profundimaris	False	IPR025349	domain		226	123	226	CONTINUOUS	DUF4253
A0ABY2BXV4	DUF4253 domain-containing protein	255	EV644_101812	2512216	Kribbella orskensis	Kribbella orskensis	False	IPR025349	domain		255	147	255	CONTINUOUS	DUF4253
A0ABY2P9L8	DUF4253 domain-containing protein	306	E5Z02_24360	2564098	Streptomyces rhizosphaericola	Streptomyces rhizosphaericola	False	IPR025349	domain		306	196	306	CONTINUOUS	DUF4253
A0ABY2S1D3	DUF4253 domain-containing protein	255	FCN18_22250	1592324	Prauserella endophytica	Prauserella endophytica	False	IPR025349	domain		255	147	255	CONTINUOUS	DUF4253
A0ABY3M1S8	DUF4253 domain-containing protein	271	FXF59_08610	2604471	Microbispora tritici	Microbispora tritici	False	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0ABY3RNW0	DUF4253 domain-containing protein	313	LQG66_08965	2898149	Bradyrhizobium ontarionense	Bradyrhizobium ontarionense	False	IPR025349	domain		313	207	313	CONTINUOUS	DUF4253
A0ABY3WDH0	DUF4253 domain-containing protein	274	J4032_02990	1616117	Streptomyces formicae	Streptomyces formicae	False	IPR025349	domain		274	164	274	CONTINUOUS	DUF4253
A0ABY3YTM5	DUF4253 domain-containing protein	249	SRIMR7_02225	132474	Streptomyces rimosus subsp. rimosus	Streptomyces rimosus subsp. rimosus	False	IPR025349	domain		249	141	249	CONTINUOUS	DUF4253
A0ABY4I4I5	DUF4253 domain-containing protein	222	MYF79_32265	104663	Chitinophaga filiformis	Chitinophaga filiformis (Myxococcus filiformis)	False	IPR025349	domain		222	119	222	CONTINUOUS	DUF4253
A0ABY4P5B1	DUF4253 domain-containing protein	258	L1857_34130	944492	Amycolatopsis thermalba	Amycolatopsis thermalba	False	IPR025349	domain		258	150	258	CONTINUOUS	DUF4253
A0ABY4TZ69	DUF4253 domain-containing protein	259	M9980_04120	2949093	Sphingomonas donggukensis	Sphingomonas donggukensis	False	IPR025349	domain		259	153	259	CONTINUOUS	DUF4253
A0ABY4V025	DUF4253 domain-containing protein	274	K7395_20420	67294	Streptomyces filamentosus	Streptomyces filamentosus	False	IPR025349	domain		274	164	274	CONTINUOUS	DUF4253
A0ABY4V042	DUF4253 domain-containing protein	209	K7395_23410	67294	Streptomyces filamentosus	Streptomyces filamentosus	False	IPR025349	domain		209	102	209	CONTINUOUS	DUF4253
A0ABY4Z167	DUF4253 domain-containing protein	261	NFX46_02810	114686	Streptomyces phaeoluteigriseus	Streptomyces phaeoluteigriseus	False	IPR025349	domain		261	154	261	CONTINUOUS	DUF4253
A0ABY5FGB5	DUF4253 domain-containing protein	282	NLU04_31495	67258	Streptomyces cavourensis	Streptomyces cavourensis	False	IPR025349	domain		282	172	282	CONTINUOUS	DUF4253
A0ABY5NGH7	DUF4253 domain-containing protein	171	NRO40_30220	2964669	Streptomyces changanensis	Streptomyces changanensis	False	IPR025349	domain		171	50	140	CONTINUOUS	DUF4253
A0ABY6B399	DUF4253 domain-containing protein	220	N4261_05575	2978473	Roseateles amylovorans	Roseateles amylovorans	False	IPR025349	domain		220	114	220	CONTINUOUS	DUF4253
A0ABY6B7D1	DUF4253 domain-containing protein	313	N4264_13630	2976241	Tahibacter amnicola	Tahibacter amnicola	False	IPR025349	domain		313	207	310	CONTINUOUS	DUF4253
A0ABY6DPB9	DUF4253 domain-containing protein	381	N8I74_04060	2981137	Chitiniphilus purpureus	Chitiniphilus purpureus	False	IPR025349	domain		381	255	381	CONTINUOUS	DUF4253
A0ABY6EPW2	DUF4253 domain-containing protein	272	N8I86_17835	2981135	Streptomyces albidocamelliae	Streptomyces albidocamelliae	False	IPR025349	domain		272	164	272	CONTINUOUS	DUF4253
A0ABY6QZX7	DUF4253 domain-containing protein	288	LDH80_22695	67367	Streptomyces tanashiensis	Streptomyces tanashiensis	False	IPR025349	domain		288	178	288	CONTINUOUS	DUF4253
A0ABY7B3K0	DUF4253 domain-containing protein	252	ORV05_00080	2995223	Amycolatopsis cynarae	Amycolatopsis cynarae	False	IPR025349	domain		252	144	252	CONTINUOUS	DUF4253
A0ABY7P709	DUF4253 domain-containing protein	268	O1G22_18205	3004093	Streptomyces camelliae	Streptomyces camelliae	False	IPR025349	domain		268	163	268	CONTINUOUS	DUF4253
A0ABY7QE63	DUF4253 domain-containing protein	273	O1G21_37750	3004092	Kitasatospora cathayae	Kitasatospora cathayae	False	IPR025349	domain		273	165	273	CONTINUOUS	DUF4253
A0ABY7QF96	DUF4253 domain-containing protein	109	O1G21_37835	3004092	Kitasatospora cathayae	Kitasatospora cathayae	False	IPR025349	domain		109	1	31	CONTINUOUS	DUF4253
A0ABY7RT96	DUF4253 domain-containing protein	231	MUN68_009545	2932268	Psychroserpens ponticola	Psychroserpens ponticola	False	IPR025349	domain		231	128	231	CONTINUOUS	DUF4253
A0ABY7ZQB1	DUF4253 domain-containing protein	267	PVK37_01690	3028804	Micromonospora cathayae	Micromonospora cathayae	False	IPR025349	domain		267	159	267	CONTINUOUS	DUF4253
A0ABY8XXL7	DUF4253 domain-containing protein	253	QP939_18170	715472	Amycolatopsis nalaikhensis	Amycolatopsis nalaikhensis	False	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0ABY9HJ02	DUF4253 domain-containing protein	265	P8A18_14230	3033811	Streptomyces castrisilvae	Streptomyces castrisilvae	False	IPR025349	domain		265	155	265	CONTINUOUS	DUF4253
A0ABY9HTQ6	DUF4253 domain-containing protein	216	P8A18_32990	3033811	Streptomyces castrisilvae	Streptomyces castrisilvae	False	IPR025349	domain		216	118	168	CONTINUOUS	DUF4253
A0ABY9I8J3	DUF4253 domain-containing protein	265	P8A22_22325	887464	Streptomyces laculatispora	Streptomyces laculatispora	False	IPR025349	domain		265	156	265	CONTINUOUS	DUF4253
A0ABY9IRZ3	DUF4253 domain-containing protein	265	P8A19_23330	2798799	Streptomyces poriferorum	Streptomyces poriferorum	False	IPR025349	domain		265	156	265	CONTINUOUS	DUF4253
A0ABY9RRH7	DUF4253 domain-containing protein	343	RGF97_06295	2508722	Streptomyces roseicoloratus	Streptomyces roseicoloratus	False	IPR025349	domain		343	238	343	CONTINUOUS	DUF4253
A0ABY9S1J4	DUF4253 domain-containing protein	195	RGF97_30720	2508722	Streptomyces roseicoloratus	Streptomyces roseicoloratus	False	IPR025349	domain		195	104	195	CONTINUOUS	DUF4253
A0ABY9VKZ3	DUF4253 domain-containing protein	201	RH061_09130	129985	Mesobacillus jeotgali	Mesobacillus jeotgali	False	IPR025349	domain		201	96	201	CONTINUOUS	DUF4253
A0ABY9VXK9	DUF4253 domain-containing protein	276	RI138_13060	3444503	Streptomyces sp. C11-1	Streptomyces sp. C11-1	False	IPR025349	domain		276	166	276	CONTINUOUS	DUF4253
A0ABY9ZVD0	DUF4253 domain-containing protein	282	RMN56_28165	709879	Micromonospora halotolerans	Micromonospora halotolerans	False	IPR025349	domain		282	179	259	CONTINUOUS	DUF4253
A0ABY9ZVP8	DUF4253 domain-containing protein	256	RMN56_28870	709879	Micromonospora halotolerans	Micromonospora halotolerans	False	IPR025349	domain		256	147	256	CONTINUOUS	DUF4253
A0ABZ0KB09	DUF4253 domain-containing protein	261	R5U08_13845	116188	Streptomyces coeruleorubidus	Streptomyces coeruleorubidus	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABZ0S3B5	DUF4253 domain-containing protein	244	R6U77_09315	1470088	Lysinibacillus louembei	Lysinibacillus louembei	False	IPR025349	domain		244	139	244	CONTINUOUS	DUF4253
A0ABZ1AWY7	DUF4253 domain-containing protein	130	U6N30_19265	1564165	Blastococcus brunescens	Blastococcus brunescens	False	IPR025349	domain		130	14	130	CONTINUOUS	DUF4253
A0ABZ1EWS9	DUF4253 domain-containing protein	277	OG849_14810	66883	Streptomyces cyaneofuscatus	Streptomyces cyaneofuscatus	False	IPR025349	domain		277	167	277	CONTINUOUS	DUF4253
A0ABZ1G7B5	DUF4253 domain-containing protein	265	OIE64_20985	887462	Streptomyces brevispora	Streptomyces brevispora	False	IPR025349	domain		265	156	265	CONTINUOUS	DUF4253
A0ABZ1HG61	DUF4253 domain-containing protein	265	OHB35_29625	1923	Streptomyces phaeochromogenes	Streptomyces phaeochromogenes	False	IPR025349	domain		265	156	265	CONTINUOUS	DUF4253
A0ABZ1HZI2	DUF4253 domain-containing protein	253	VSH64_32595	1448059	Amycolatopsis rhabdoformis	Amycolatopsis rhabdoformis	False	IPR025349	domain		253	145	252	CONTINUOUS	DUF4253
A0ABZ1IZD1	DUF4253 domain-containing protein	271	OHU27_19500	1827580	Streptomyces nigra	Streptomyces nigra	False	IPR025349	domain		271	161	271	CONTINUOUS	DUF4253
A0ABZ1JMY3	DUF4253 domain-containing protein	265	OG288_24200	68274	Streptomyces tauricus	Streptomyces tauricus	False	IPR025349	domain		265	155	265	CONTINUOUS	DUF4253
A0ABZ1KQB7	DUF4253 domain-containing protein	274	OG350_21810	67255	Streptomyces achromogenes	Streptomyces achromogenes	False	IPR025349	domain		274	166	274	CONTINUOUS	DUF4253
A0ABZ1LEF1	DUF4253 domain-containing protein	257	OG814_22280	68286	Streptomyces zaomyceticus	Streptomyces zaomyceticus	False	IPR025349	domain		257	149	257	CONTINUOUS	DUF4253
A0ABZ1MM57	DUF4253 domain-containing protein	261	OHU35_24505	1924	Streptomyces purpurascens	Streptomyces purpurascens	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABZ1NXE9	DUF4253 domain-containing protein	261	OHB29_25530	1936	Streptomyces violaceus	Streptomyces violaceus	False	IPR025349	domain		261	151	261	CONTINUOUS	DUF4253
A0ABZ1PHN6	DUF4253 domain-containing protein	279	OG375_04305	709883	Micromonospora zamorensis	Micromonospora zamorensis	False	IPR025349	domain		279	176	276	CONTINUOUS	DUF4253
A0ABZ1QLC3	DUF4253 domain-containing protein	99	OHA91_36260	285574	Streptomyces erythrochromogenes	Streptomyces erythrochromogenes	False	IPR025349	domain		99	55	99	CONTINUOUS	DUF4253
A0ABZ1QZJ1	DUF4253 domain-containing protein	261	OHT53_18120	67280	Streptomyces bobili	Streptomyces bobili	False	IPR025349	domain		261	154	261	CONTINUOUS	DUF4253
A0ABZ1RPJ6	DUF4253 domain-containing protein	290	OHU17_22690	1942	Streptomyces goshikiensis	Streptomyces goshikiensis	False	IPR025349	domain		290	181	290	CONTINUOUS	DUF4253
A0ABZ1SY94	DUF4253 domain-containing protein	271	OG913_11005	568844	Microbispora hainanensis	Microbispora hainanensis	False	IPR025349	domain		271	164	271	CONTINUOUS	DUF4253
A0ABZ1TGI3	DUF4253 domain-containing protein	314	OG517_25865	1961	Streptomyces virginiae	Streptomyces virginiae	False	IPR025349	domain		314	205	314	CONTINUOUS	DUF4253
A0ABZ1TPL5	DUF4253 domain-containing protein	275	OG517_42105	1961	Streptomyces virginiae	Streptomyces virginiae	False	IPR025349	domain		275	166	275	CONTINUOUS	DUF4253
A0ABZ1W0B9	DUF4253 domain-containing protein	282	OG469_01225	68217	Kitasatospora herbaricolor	Kitasatospora herbaricolor	False	IPR025349	domain		282	174	282	CONTINUOUS	DUF4253
A0ABZ1X1B8	DUF4253 domain-containing protein	274	OG929_25070	67350	Streptomyces pseudovenezuelae	Streptomyces pseudovenezuelae	False	IPR025349	domain		274	164	274	CONTINUOUS	DUF4253
A0ABZ1YL40	DUF4253 domain-containing protein	177	OG563_32730	96468	Nocardia vinacea	Nocardia vinacea	False	IPR025349	domain		177	130	177	CONTINUOUS	DUF4253
A0ABZ1ZJK4	DUF4253 domain-containing protein	303	OG367_23180	1892	Streptomyces anulatus	Streptomyces anulatus	False	IPR025349	domain		303	193	303	CONTINUOUS	DUF4253
A0ABZ2A8F2	DUF4253 domain-containing protein	260	OG442_17230	193462	Streptomyces niveus	Streptomyces niveus	False	IPR025349	domain		260	150	260	CONTINUOUS	DUF4253
A0ABZ2YYQ5	DUF4253 domain-containing protein	223	WJU22_15175	2267521	Chitinophaga caseinilytica	Chitinophaga caseinilytica	False	IPR025349	domain		223	121	223	CONTINUOUS	DUF4253
A0AC59FZM1	DUF4253 domain-containing protein	233	CDIF1296T_01908	1121308	Clostridioides difficile ATCC 9689 = DSM 1296	Clostridioides difficile ATCC 9689 = DSM 1296	False	IPR025349	domain		233	127	233	CONTINUOUS	DUF4253
A0AC61QRU2	DUF4253 domain-containing protein	296	E5358_04045	3038145	Palleniella muris	Palleniella muris	False	IPR025349	domain		296	192	296	CONTINUOUS	DUF4253
A0AC61RNV2	DUF4253 domain-containing protein	235	E5329_24995	3032872	Petralouisia muris	Petralouisia muris	False	IPR025349	domain		235	128	235	CONTINUOUS	DUF4253
A0ACC5QZJ8	DUF4253 domain-containing protein	314	JHL16_05550	2800327	Taklimakanibacter albus	Taklimakanibacter albus	False	IPR025349	domain		314	208	314	CONTINUOUS	DUF4253
A0ACC6LJR9	DUF4253 domain-containing protein	260	RJC98_25310	2740531	Pseudomonas allii	Pseudomonas allii	False	IPR025349	domain		260	155	255	CONTINUOUS	DUF4253
A0ACC6PC02	DUF4253 domain-containing protein	256	WKI47_10945	456493	Saccharibacillus sacchari	Saccharibacillus sacchari	False	IPR025349	domain		256	151	256	CONTINUOUS	DUF4253
A0ACC6QKN7	DUF4253 domain-containing protein	267	WKI58_21050	3139917	Streptomyces pratisoli	Streptomyces pratisoli	False	IPR025349	domain		267	157	267	CONTINUOUS	DUF4253
A0ACD4X0B0	DUF4253 domain-containing protein	99	R2E43_06745	1935	Streptomyces violaceoruber	Streptomyces violaceoruber	False	IPR025349	domain		99	2	78	CONTINUOUS	DUF4253
A0ACD4ZFQ9	DUF4253 domain-containing protein	267	OG835_08630	452529	Streptomyces scopuliridis	Streptomyces scopuliridis	False	IPR025349	domain		267	160	267	CONTINUOUS	DUF4253
A0ACD5B8X6	DUF4253 domain-containing protein	251	LCL61_09715	76021	Amycolatopsis coloradensis	Amycolatopsis coloradensis	False	IPR025349	domain		251	143	250	CONTINUOUS	DUF4253
A0ACD8GD58	Uncharacterized protein	222	R50072_16890	1435348	Simiduia litorea	Simiduia litorea	False	IPR025349	domain		222	118	222	CONTINUOUS	DUF4253
A0ACE0BCN1	Uncharacterized protein	274	SGPA1_12781	1306177	Streptomyces misionensis JCM 4497	Streptomyces misionensis JCM 4497	False	IPR025349	domain		274	166	274	CONTINUOUS	DUF4253
A0ACE2J9V4	DUF4253 domain-containing protein	247	CCUG74246_05915	2686067	Fusobacterium watanabei	Fusobacterium watanabei	False	IPR025349	domain		247	141	247	CONTINUOUS	DUF4253
A0ACE2KHK7	DUF4253 domain-containing protein	476	STSO111631_05890	1892856	Stackebrandtia soli	Stackebrandtia soli	False	IPR025349	domain		476	369	475	CONTINUOUS	DUF4253
A0ACE2LMW6	DUF4253 domain-containing protein	274	TSHO111613_19740	1970232	Tsukamurella hominis	Tsukamurella hominis	False	IPR025349	domain		274	168	274	CONTINUOUS	DUF4253
