protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0ABY4GU37	DUF2254 domain-containing protein	444	MUO14_13205	2932258	Halobacillus shinanisalinarum	Halobacillus shinanisalinarum	False	IPR018723	family		444	12	384	CONTINUOUS	DUF2254_membrane
A0ABY4GUY3	DUF2254 domain-containing protein	437	MUO14_14580	2932258	Halobacillus shinanisalinarum	Halobacillus shinanisalinarum	False	IPR018723	family		437	11	380	CONTINUOUS	DUF2254_membrane
A0ABY4GVK4	DUF2254 domain-containing protein	469	MUO14_17155	2932258	Halobacillus shinanisalinarum	Halobacillus shinanisalinarum	False	IPR018723	family		469	28	394	CONTINUOUS	DUF2254_membrane
A0ABY4GW63	DUF2254 domain-containing protein	466	MUO14_17130	2932258	Halobacillus shinanisalinarum	Halobacillus shinanisalinarum	False	IPR018723	family		466	28	394	CONTINUOUS	DUF2254_membrane
A0ABY4H0F4	DUF2254 domain-containing protein	156	MUO14_02785	2932258	Halobacillus shinanisalinarum	Halobacillus shinanisalinarum	False	IPR018723	family		156	24	147	CONTINUOUS	DUF2254_membrane
A0ABY4H683	DUF2254 domain-containing protein	437	MUO15_11680	2932259	Halobacillus amylolyticus	Halobacillus amylolyticus	False	IPR018723	family		437	11	380	CONTINUOUS	DUF2254_membrane
A0ABY4H945	DUF2254 domain-containing protein	461	MUO15_17625	2932259	Halobacillus amylolyticus	Halobacillus amylolyticus	False	IPR018723	family		461	28	391	CONTINUOUS	DUF2254_membrane
A0ABY4HFX7	DUF2254 domain-containing protein	465	MUO15_09485	2932259	Halobacillus amylolyticus	Halobacillus amylolyticus	False	IPR018723	family		465	28	393	CONTINUOUS	DUF2254_membrane
A0ABY4J1E4	DUF2254 domain-containing protein	435	KV397_13925	2851642	Microbacterium aurugineum	Microbacterium aurugineum	False	IPR018723	family		435	9	384	CONTINUOUS	DUF2254_membrane
A0ABY4PPP3	DUF2254 domain-containing protein	444	M4V62_08540	319947	Streptomyces durmitorensis	Streptomyces durmitorensis	False	IPR018723	family		444	29	397	CONTINUOUS	DUF2254_membrane
A0ABY4QFA7	DUF2254 domain-containing protein	462	M5I08_14750	2943498	Candidatus Mycobacterium methanotrophicum	Candidatus Mycobacterium methanotrophicum	False	IPR018723	family		462	18	394	CONTINUOUS	DUF2254_membrane
A0ABY4QJC5	DUF2254 domain-containing protein	417	M5I08_16795	2943498	Candidatus Mycobacterium methanotrophicum	Candidatus Mycobacterium methanotrophicum	False	IPR018723	family		417	2	365	CONTINUOUS	DUF2254_membrane
A0ABY4QMQ7	DUF2254 domain-containing protein	468	M5I08_03225	2943498	Candidatus Mycobacterium methanotrophicum	Candidatus Mycobacterium methanotrophicum	False	IPR018723	family		468	17	391	CONTINUOUS	DUF2254_membrane
A0ABY4SFX9	DUF2254 domain-containing protein	413	MW290_31745	391953	Aquincola tertiaricarbonis	Aquincola tertiaricarbonis	False	IPR018723	family		413	14	369	CONTINUOUS	DUF2254_membrane
A0ABY4SL02	DUF2254 domain-containing protein	411	M8231_00390	1312364	Brevundimonas albigilva	Brevundimonas albigilva	False	IPR018723	family		411	12	363	CONTINUOUS	DUF2254_membrane
A0ABY4TWQ8	DUF2254 domain-containing protein	469	M9980_13860	2949093	Sphingomonas donggukensis	Sphingomonas donggukensis	False	IPR018723	family		469	13	399	CONTINUOUS	DUF2254_membrane
A0ABY4U6E4	DUF2254 domain-containing protein	438	NCF85_01445	225971	Qipengyuania citrea	Qipengyuania citrea	False	IPR018723	family		438	14	388	CONTINUOUS	DUF2254_membrane
A0ABY4UNZ0	DUF2254 domain-containing protein	434	K7395_03800	67294	Streptomyces filamentosus	Streptomyces filamentosus	False	IPR018723	family		434	20	387	CONTINUOUS	DUF2254_membrane
A0ABY4V8A0	DUF2254 domain-containing protein	275	MJO52_15545	266805	Microbulbifer variabilis	Microbulbifer variabilis	False	IPR018723	family		275	13	248	CONTINUOUS	DUF2254_membrane
A0ABY4X7W8	DUF2254 domain-containing protein	413	LHA26_00335	1541170	Sphingomonas morindae	Sphingomonas morindae	False	IPR018723	family		413	13	365	CONTINUOUS	DUF2254_membrane
A0ABY4YFU9	DUF2254 domain-containing protein	447	NF557_13615	2934161	Ornithinimicrobium cryptoxanthini	Ornithinimicrobium cryptoxanthini	False	IPR018723	family		447	9	392	CONTINUOUS	DUF2254_membrane
A0ABY4YII3	DUF2254 domain-containing protein	431	NF557_01150	2934161	Ornithinimicrobium cryptoxanthini	Ornithinimicrobium cryptoxanthini	False	IPR018723	family		431	11	371	CONTINUOUS	DUF2254_membrane
A0ABY5F6M6	DUF2254 domain-containing protein	434	NLU04_13175	67258	Streptomyces cavourensis	Streptomyces cavourensis	False	IPR018723	family		434	20	387	CONTINUOUS	DUF2254_membrane
A0ABY5FKA5	DUF2254 domain-containing protein	410	NMQ00_10355	33987	Exiguobacterium aurantiacum	Exiguobacterium aurantiacum	False	IPR018723	family		410	11	359	CONTINUOUS	DUF2254_membrane
A0ABY5GMV1	DUF2254 domain-containing protein	452	NNL38_18830	865757	Photobacterium atrarenae	Photobacterium atrarenae	False	IPR018723	family		452	13	397	CONTINUOUS	DUF2254_membrane
A0ABY5H7E1	DUF2254 domain-containing protein	445	KDW96_01565	556533	Pseudomonas benzenivorans	Pseudomonas benzenivorans	False	IPR018723	family		445	17	380	CONTINUOUS	DUF2254_membrane
A0ABY5HI24	DUF2254 domain-containing protein	435	KDW95_22040	420402	Marinobacterium rhizophilum	Marinobacterium rhizophilum	False	IPR018723	family		435	14	381	CONTINUOUS	DUF2254_membrane
A0ABY5JB60	DUF2254 domain-containing protein	450	D16iCDA_02300	640205	Phytopseudomonas seleniipraecipitans	Phytopseudomonas seleniipraecipitans	False	IPR018723	family		450	17	380	CONTINUOUS	DUF2254_membrane
A0ABY5L863	DUF2254 domain-containing protein	427	NMP03_02680	2918765	Sphingomonas qomolangmaensis	Sphingomonas qomolangmaensis	False	IPR018723	family		427	15	368	CONTINUOUS	DUF2254_membrane
A0ABY5L976	DUF2254 domain-containing protein	427	NMP03_13180	2918765	Sphingomonas qomolangmaensis	Sphingomonas qomolangmaensis	False	IPR018723	family		427	21	374	CONTINUOUS	DUF2254_membrane
A0ABY5LJM4	DUF2254 domain-containing protein	422	NP165_02085	1824638	Vibrio japonicus	Vibrio japonicus	False	IPR018723	family		422	15	369	CONTINUOUS	DUF2254_membrane
A0ABY5MLQ6	DUF2254 domain-containing protein	442	NTH_02684	2267699	Nitratireductor thuwali	Nitratireductor thuwali	False	IPR018723	family		442	12	375	CONTINUOUS	DUF2254_membrane
A0ABY5MVX2	DUF2254 domain-containing protein	450	M1K48_00300	2938948	Sphingomonas glaciei	Sphingomonas glaciei	False	IPR018723	family		450	12	381	CONTINUOUS	DUF2254_membrane
A0ABY5PB84	DUF2254 domain-containing protein	421	LRS13_14165	2898438	Svornostia abyssi	Svornostia abyssi	False	IPR018723	family		421	12	367	CONTINUOUS	DUF2254_membrane
A0ABY5Q1L7	DUF2254 domain-containing protein	433	NRK68_25770	1648182	Streptomyces yangpuensis	Streptomyces yangpuensis	False	IPR018723	family		433	15	374	CONTINUOUS	DUF2254_membrane
A0ABY5T1L8	DUF2254 domain-containing protein	440	L1F33_05040	2909673	Qipengyuania spongiae	Qipengyuania spongiae	False	IPR018723	family		440	14	388	CONTINUOUS	DUF2254_membrane
A0ABY5T4R3	DUF2254 domain-containing protein	447	L1F33_05045	2909673	Qipengyuania spongiae	Qipengyuania spongiae	False	IPR018723	family		447	25	375	CONTINUOUS	DUF2254_membrane
A0ABY5WH53	DUF2254 domain-containing protein	397	K3718_14740	1396826	Leisingera aquaemixtae	Leisingera aquaemixtae	False	IPR018723	family		397	14	370	CONTINUOUS	DUF2254_membrane
A0ABY5YBP7	DUF2254 domain-containing protein	422	NYZ99_05555	2976127	Maribacter litopenaei	Maribacter litopenaei	False	IPR018723	family		422	12	374	CONTINUOUS	DUF2254_membrane
A0ABY6AK33	DUF2254 domain-containing protein	419	N5C08_19295	485898	Pseudomonas promysalinigenes	Pseudomonas promysalinigenes	False	IPR018723	family		419	13	371	CONTINUOUS	DUF2254_membrane
A0ABY6C4E4	DUF2254 domain-containing protein	443	N6Q81_28845	67376	Streptomyces vinaceusdrappus	Streptomyces vinaceusdrappus	False	IPR018723	family		443	27	396	CONTINUOUS	DUF2254_membrane
A0ABY6DBC5	DUF2254 domain-containing protein	443	N7U68_01685	2980108	Roseovarius pelagicus	Roseovarius pelagicus	False	IPR018723	family		443	20	382	CONTINUOUS	DUF2254_membrane
A0ABY6F850	DUF2254 domain-containing protein	425	K3169_16100	2867264	Pseudomonas phytophila	Pseudomonas phytophila	False	IPR018723	family		425	14	377	CONTINUOUS	DUF2254_membrane
A0ABY6IEZ2	DUF2254 domain-containing protein	439	OGH68_31675	1950	Streptomyces peucetius	Streptomyces peucetius	False	IPR018723	family		439	20	392	CONTINUOUS	DUF2254_membrane
A0ABY6IPA7	DUF2254 domain-containing protein	427	OF122_01210	2984530	Pelagibacterium flavum	Pelagibacterium flavum	False	IPR018723	family		427	16	381	CONTINUOUS	DUF2254_membrane
A0ABY6N3B1	DUF2254 domain-containing protein	433	NKI27_01810	2961619	Alkalimarinus alittae	Alkalimarinus alittae	False	IPR018723	family		433	2	369	CONTINUOUS	DUF2254_membrane
A0ABY6NY91	Membrane protein DUF2254	473	RHODO2019_14090	2987751	Rhodococcus antarcticus	Rhodococcus antarcticus	False	IPR018723	family		473	42	419	CONTINUOUS	DUF2254_membrane
A0ABY6PME5	DUF2254 domain-containing protein	434	NEH16_03955	202862	Streptomyces drozdowiczii	Streptomyces drozdowiczii	False	IPR018723	family		434	20	386	CONTINUOUS	DUF2254_membrane
A0ABY6R7C2	DUF2254 domain-containing protein	427	LDH80_36985	67367	Streptomyces tanashiensis	Streptomyces tanashiensis	False	IPR018723	family		427	19	376	CONTINUOUS	DUF2254_membrane
A0ABY6TG29	DUF2254 domain-containing protein	442	NCTC934_01238	43990	Corynebacterium segmentosum	Corynebacterium segmentosum	False	IPR018723	family		442	12	374	CONTINUOUS	DUF2254_membrane
A0ABY6YY49	DUF2254 domain-containing protein	481	NZD86_14540	1475485	Alicyclobacillus dauci	Alicyclobacillus dauci	False	IPR018723	family		481	20	177	CONTINUOUS	DUF2254_membrane
A0ABY6ZCA5	DUF2254 domain-containing protein	488	NZD89_19005	392011	Alicyclobacillus fastidiosus	Alicyclobacillus fastidiosus	False	IPR018723	family		488	22	183	CONTINUOUS	DUF2254_membrane
A0ABY7ANQ1	Membrane protein DUF2254	448	OLW01_05130	2984846	Catenovulum adriaticum	Catenovulum adriaticum	False	IPR018723	family		448	16	384	CONTINUOUS	DUF2254_membrane
A0ABY7C074	DUF2254 domain-containing protein	477	OH818_04280	2986949	Jiella pelagia	Jiella pelagia	False	IPR018723	family		477	14	416	CONTINUOUS	DUF2254_membrane
A0ABY7GZF8	DUF2254 domain-containing protein	611	O0S08_39980	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR018723	family		611	75	258	CONTINUOUS	DUF2254_membrane
A0ABY7IAF2	DUF2254 domain-containing protein	444	STRLI_001451	1920	Streptomyces nigrescens	Streptomyces nigrescens	False	IPR018723	family		444	27	396	CONTINUOUS	DUF2254_membrane
A0ABY7KRB0	DUF2254 domain-containing protein	425	STRCI_008131	67287	Streptomyces cinnabarinus	Streptomyces cinnabarinus	False	IPR018723	family		425	16	373	CONTINUOUS	DUF2254_membrane
A0ABY7PVR8	DUF2254 domain-containing protein	438	O9Z63_21020	748197	Hymenobacter yonginensis	Hymenobacter yonginensis	False	IPR018723	family		438	13	389	CONTINUOUS	DUF2254_membrane
A0ABY7SJK7	DUF2254 domain-containing protein	410	JHX87_16425	658446	Paracoccus fistulariae	Paracoccus fistulariae	False	IPR018723	family		410	19	371	CONTINUOUS	DUF2254_membrane
A0ABY7SZN5	DUF2254 domain-containing protein	430	JHW45_04930	659350	Paracoccus stylophorae	Paracoccus stylophorae	False	IPR018723	family		430	20	376	CONTINUOUS	DUF2254_membrane
A0ABY7TMR1	DUF2254 domain-containing protein	468	PQ455_04570	1813468	Sphingomonas naphthae	Sphingomonas naphthae	False	IPR018723	family		468	13	398	CONTINUOUS	DUF2254_membrane
A0ABY7X148	DUF2254 domain-containing protein	410	PTI97_04805	273528	Exiguobacterium marinum	Exiguobacterium marinum	False	IPR018723	family		410	11	360	CONTINUOUS	DUF2254_membrane
A0ABY7YPC6	DUF2254 domain-containing protein	411	PSQ19_00430	3026418	Devosia algicola	Devosia algicola	False	IPR018723	family		411	13	366	CONTINUOUS	DUF2254_membrane
A0ABY7YYU0	DUF2254 domain-containing protein	411	PSQ90_02770	3026423	Devosia rhodophyticola	Devosia rhodophyticola	False	IPR018723	family		411	13	366	CONTINUOUS	DUF2254_membrane
A0ABY8A0K6	DUF2254 domain-containing protein	449	MOV08_01980	156453	Streptomyces yunnanensis	Streptomyces yunnanensis	False	IPR018723	family		449	19	388	CONTINUOUS	DUF2254_membrane
A0ABY8AZK6	DUF2254 domain-containing protein	410	OE059_09905	307643	Exiguobacterium profundum	Exiguobacterium profundum	False	IPR018723	family		410	11	360	CONTINUOUS	DUF2254_membrane
A0ABY8FBF0	DUF2254 domain-containing protein	420	EVC62_00700	1949083	Salinicola endophyticus	Salinicola endophyticus	False	IPR018723	family		420	14	370	CONTINUOUS	DUF2254_membrane
A0ABY8FXP7	DUF2254 domain-containing protein	444	P7228_03615	3032592	Altererythrobacter arenosus	Altererythrobacter arenosus	False	IPR018723	family		444	14	388	CONTINUOUS	DUF2254_membrane
A0ABY8GS51	DUF2254 domain-containing protein	425	P8T11_25790	217203	Achromobacter spanius	Achromobacter spanius	False	IPR018723	family		425	14	377	CONTINUOUS	DUF2254_membrane
A0ABY8HRR7	DUF2254 domain-containing protein	426	P4B07_34040	106592	Ensifer adhaerens	Ensifer adhaerens	False	IPR018723	family		426	14	374	CONTINUOUS	DUF2254_membrane
A0ABY8IYC2	DUF2254 domain-containing protein	464	P9989_14765	554880	Halobacillus naozhouensis	Halobacillus naozhouensis	False	IPR018723	family		464	28	394	CONTINUOUS	DUF2254_membrane
A0ABY8IYC3	DUF2254 domain-containing protein	437	P9989_02115	554880	Halobacillus naozhouensis	Halobacillus naozhouensis	False	IPR018723	family		437	11	380	CONTINUOUS	DUF2254_membrane
A0ABY8J082	DUF21 domain-containing protein	224	P9989_17640	554880	Halobacillus naozhouensis	Halobacillus naozhouensis	False	IPR018723	family		224	2	215	CONTINUOUS	DUF2254_membrane
A0ABY8J0A3	DUF2254 domain-containing protein	461	P9989_03475	554880	Halobacillus naozhouensis	Halobacillus naozhouensis	False	IPR018723	family		461	27	391	CONTINUOUS	DUF2254_membrane
A0ABY8J0H7	DUF2254 domain-containing protein	471	P9989_03900	554880	Halobacillus naozhouensis	Halobacillus naozhouensis	False	IPR018723	family		471	28	394	CONTINUOUS	DUF2254_membrane
A0ABY8J379	DUF2254 domain-containing protein	471	P9989_02690	554880	Halobacillus naozhouensis	Halobacillus naozhouensis	False	IPR018723	family		471	27	393	CONTINUOUS	DUF2254_membrane
A0ABY8KQI9	DUF2254 domain-containing protein	424	QCQ61_09210	3040348	Aequorivita marisscotiae	Aequorivita marisscotiae	False	IPR018723	family		424	17	378	CONTINUOUS	DUF2254_membrane
A0ABY8L3D3	DUF2254 domain-containing protein	436	P8625_13830	3038772	Tenacibaculum tangerinum	Tenacibaculum tangerinum	False	IPR018723	family		436	14	386	CONTINUOUS	DUF2254_membrane
A0ABY8L9B4	DUF2254 domain-containing protein	401	P8627_11725	3038773	Jannaschia ovalis	Jannaschia ovalis	False	IPR018723	family		401	18	376	CONTINUOUS	DUF2254_membrane
A0ABY8NFZ9	DUF2254 domain-containing protein	442	PVT68_06080	3029061	Microbulbifer bruguierae	Microbulbifer bruguierae	False	IPR018723	family		442	13	390	CONTINUOUS	DUF2254_membrane
A0ABY8QJP6	DUF2254 domain-containing protein	409	QF118_04300	3058420	Tropicibacter oceani	Tropicibacter oceani	False	IPR018723	family		409	15	366	CONTINUOUS	DUF2254_membrane
A0ABY8QUU9	DUF2254 domain-containing protein	424	LWF01_19040	2909229	Saxibacter everestensis	Saxibacter everestensis	False	IPR018723	family		424	12	364	CONTINUOUS	DUF2254_membrane
A0ABY8UT68	DUF2254 domain-containing protein	453	QNI29_12150	265426	Pontibacillus chungwhensis	Pontibacillus chungwhensis	False	IPR018723	family		453	22	384	CONTINUOUS	DUF2254_membrane
A0ABY8UW33	DUF2254 domain-containing protein	460	QNI29_12540	265426	Pontibacillus chungwhensis	Pontibacillus chungwhensis	False	IPR018723	family		460	24	385	CONTINUOUS	DUF2254_membrane
A0ABY8UY87	DUF2254 domain-containing protein	436	QNI29_01190	265426	Pontibacillus chungwhensis	Pontibacillus chungwhensis	False	IPR018723	family		436	11	381	CONTINUOUS	DUF2254_membrane
A0ABY8V386	DUF2254 domain-containing protein	477	QNI29_01145	265426	Pontibacillus chungwhensis	Pontibacillus chungwhensis	False	IPR018723	family		477	26	393	CONTINUOUS	DUF2254_membrane
A0ABY8VLZ3	DUF2254 domain-containing protein	240	QP029_01350	3049801	Corynebacterium suedekumii	Corynebacterium suedekumii	False	IPR018723	family		240	32	208	CONTINUOUS	DUF2254_membrane
A0ABY8VME3	DUF4259 domain-containing protein	198	QP029_01345	3049801	Corynebacterium suedekumii	Corynebacterium suedekumii	False	IPR018723	family		198	4	169	CONTINUOUS	DUF2254_membrane
A0ABY8VY99	DUF2254 domain-containing protein	449	PT015_02835	3027808	Candidatus Mycobacterium wuenschmannii	Candidatus Mycobacterium wuenschmannii	False	IPR018723	family		449	17	392	CONTINUOUS	DUF2254_membrane
A0ABY8VZ62	DUF2254 domain-containing protein	448	PT015_22030	3027808	Candidatus Mycobacterium wuenschmannii	Candidatus Mycobacterium wuenschmannii	False	IPR018723	family		448	16	390	CONTINUOUS	DUF2254_membrane
A0ABY9HS75	DUF2254 domain-containing protein	434	P8A18_29815	3033811	Streptomyces castrisilvae	Streptomyces castrisilvae	False	IPR018723	family		434	20	386	CONTINUOUS	DUF2254_membrane
A0ABY9HZN0	DUF2254 domain-containing protein	434	P8A22_05070	887464	Streptomyces laculatispora	Streptomyces laculatispora	False	IPR018723	family		434	20	386	CONTINUOUS	DUF2254_membrane
A0ABY9IH65	DUF2254 domain-containing protein	440	P8A19_03400	2798799	Streptomyces poriferorum	Streptomyces poriferorum	False	IPR018723	family		440	29	385	CONTINUOUS	DUF2254_membrane
A0ABY9II71	DUF2254 domain-containing protein	435	P8A19_05640	2798799	Streptomyces poriferorum	Streptomyces poriferorum	False	IPR018723	family		435	20	387	CONTINUOUS	DUF2254_membrane
A0ABY9J7N2	DUF2254 domain-containing protein	445	P8A20_04390	3033808	Streptomyces glycanivorans	Streptomyces glycanivorans	False	IPR018723	family		445	29	398	CONTINUOUS	DUF2254_membrane
A0ABY9K8R7	DUF2254 domain-containing protein	431	Q9315_22620	2871820	Shinella oryzae	Shinella oryzae	False	IPR018723	family		431	15	376	CONTINUOUS	DUF2254_membrane
A0ABY9KWA1	DUF2254 domain-containing protein	434	QR721_02530	3054939	Aciduricibacillus chroicocephali	Aciduricibacillus chroicocephali	False	IPR018723	family		434	12	382	CONTINUOUS	DUF2254_membrane
A0ABY9MS99	DUF2254 domain-containing protein	445	RCF98_03860	525917	Thiothrix lacustris	Thiothrix lacustris	False	IPR018723	family		445	15	388	CONTINUOUS	DUF2254_membrane
A0ABY9VMQ0	DUF2254 domain-containing protein	433	RH061_04570	129985	Mesobacillus jeotgali	Mesobacillus jeotgali	False	IPR018723	family		433	9	378	CONTINUOUS	DUF2254_membrane
A0ABY9W4U2	DUF2254 domain-containing protein	434	RI138_28840	3444503	Streptomyces sp. C11-1	Streptomyces sp. C11-1	False	IPR018723	family		434	20	387	CONTINUOUS	DUF2254_membrane
A0ABY9WIA9	DUF2254 domain-containing protein	464	F0U60_04550	83450	Archangium minus	Archangium minus	False	IPR018723	family		464	27	402	CONTINUOUS	DUF2254_membrane
A0ABZ0B6Z5	DUF2254 domain-containing protein	452	RPR59_11510	3075605	Stakelama saccharophila	Stakelama saccharophila	False	IPR018723	family		452	14	385	CONTINUOUS	DUF2254_membrane
A0ABZ0EH48	DUF2254 family protein	89	RW095_21890	1245436	Paraburkholderia kirstenboschensis	Paraburkholderia kirstenboschensis	False	IPR018723	family		89	3	41	CONTINUOUS	DUF2254_membrane
A0ABZ0HH71	DUF2254 domain-containing protein	392	R1T40_20515	483013	Tritonibacter scottomollicae	Tritonibacter scottomollicae	False	IPR018723	family		392	14	369	CONTINUOUS	DUF2254_membrane
A0ABZ0HPQ9	DUF2254 domain-containing protein	441	RZS28_15885	3080828	Methylocapsa polymorpha	Methylocapsa polymorpha	False	IPR018723	family		441	19	387	CONTINUOUS	DUF2254_membrane
A0ABZ0K4X0	DUF2254 domain-containing protein	444	R5U08_02165	116188	Streptomyces coeruleorubidus	Streptomyces coeruleorubidus	False	IPR018723	family		444	27	397	CONTINUOUS	DUF2254_membrane
A0ABZ0M449	DUF2254 domain-containing protein	423	R2D22_06670	3081768	Streptomyces solicathayae	Streptomyces solicathayae	False	IPR018723	family		423	10	376	CONTINUOUS	DUF2254_membrane
A0ABZ0M4J2	DUF2254 domain-containing protein	446	R2D22_33185	3081768	Streptomyces solicathayae	Streptomyces solicathayae	False	IPR018723	family		446	27	384	CONTINUOUS	DUF2254_membrane
A0ABZ0Q074	DUF2254 domain-containing protein	445	SBP02_09030	556533	Pseudomonas benzenivorans	Pseudomonas benzenivorans	False	IPR018723	family		445	17	380	CONTINUOUS	DUF2254_membrane
A0ABZ0RMA0	DUF2254 domain-containing protein	449	SH580_06465	3092156	Coraliomargarita algicola	Coraliomargarita algicola	False	IPR018723	family		449	15	392	CONTINUOUS	DUF2254_membrane
A0ABZ0SCX7	DUF2254 domain-containing protein	448	Thiowin_03237	77007	Thiorhodovibrio winogradskyi	Thiorhodovibrio winogradskyi	False	IPR018723	family		448	13	386	CONTINUOUS	DUF2254_membrane
A0ABZ0UXZ3	DUF2254 domain-containing protein	436	T7987_10655	1775881	Sulfitobacter faviae	Sulfitobacter faviae	False	IPR018723	family		436	20	382	CONTINUOUS	DUF2254_membrane
A0ABZ0VAY0	DUF2254 domain-containing protein	447	T9R20_01370	515415	Microbacterium invictum	Microbacterium invictum	False	IPR018723	family		447	22	393	CONTINUOUS	DUF2254_membrane
A0ABZ0YXV7	DUF2254 domain-containing protein	445	SR882_03640	47960	Guyparkeria halophila	Guyparkeria halophila	False	IPR018723	family		445	13	389	CONTINUOUS	DUF2254_membrane
A0ABZ1ATC7	Lipoyl-binding domain-containing protein	168	U6N30_17050	1564165	Blastococcus brunescens	Blastococcus brunescens	False	IPR018723	family		168	3	136	CONTINUOUS	DUF2254_membrane
A0ABZ1ATR0	DUF2254 domain-containing protein	230	U6N30_17045	1564165	Blastococcus brunescens	Blastococcus brunescens	False	IPR018723	family		230	2	182	CONTINUOUS	DUF2254_membrane
A0ABZ1C4V3	DUF2254 domain-containing protein	441	K1X11_018255	2866162	Actomonas aquatica	Actomonas aquatica	False	IPR018723	family		441	13	390	CONTINUOUS	DUF2254_membrane
A0ABZ1E7B5	DUF2254 domain-containing protein	419	RPE78_16015	3076557	Thioclava litoralis	Thioclava litoralis	False	IPR018723	family		419	14	371	CONTINUOUS	DUF2254_membrane
A0ABZ1F5M8	DUF2254 domain-containing protein	436	OG849_31425	66883	Streptomyces cyaneofuscatus	Streptomyces cyaneofuscatus	False	IPR018723	family		436	20	389	CONTINUOUS	DUF2254_membrane
A0ABZ1FV99	DUF2254 domain-containing protein	437	OG863_07845	249567	Streptomyces decoyicus	Streptomyces decoyicus	False	IPR018723	family		437	20	389	CONTINUOUS	DUF2254_membrane
A0ABZ1H4X4	DUF2254 domain-containing protein	458	OHB35_10340	1923	Streptomyces phaeochromogenes	Streptomyces phaeochromogenes	False	IPR018723	family		458	27	411	CONTINUOUS	DUF2254_membrane
A0ABZ1J1W1	DUF2254 domain-containing protein	444	OHU27_28430	1827580	Streptomyces nigra	Streptomyces nigra	False	IPR018723	family		444	28	397	CONTINUOUS	DUF2254_membrane
A0ABZ1J5H8	DUF2254 domain-containing protein	433	OHU27_34960	1827580	Streptomyces nigra	Streptomyces nigra	False	IPR018723	family		433	15	375	CONTINUOUS	DUF2254_membrane
A0ABZ1KCA9	DUF2254 domain-containing protein	445	OG560_28880	1464011	Kitasatospora papulosa	Kitasatospora papulosa	False	IPR018723	family		445	29	398	CONTINUOUS	DUF2254_membrane
A0ABZ1L161	DUF2254 domain-containing protein	450	OG814_02805	68286	Streptomyces zaomyceticus	Streptomyces zaomyceticus	False	IPR018723	family		450	19	376	CONTINUOUS	DUF2254_membrane
A0ABZ1M7S6	DUF2254 domain-containing protein	443	OHB34_31995	68174	Streptomyces anthocyanicus	Streptomyces anthocyanicus	False	IPR018723	family		443	27	396	CONTINUOUS	DUF2254_membrane
A0ABZ1MVB3	DUF2254 domain-containing protein	445	OHU35_35440	1924	Streptomyces purpurascens	Streptomyces purpurascens	False	IPR018723	family		445	27	398	CONTINUOUS	DUF2254_membrane
A0ABZ1NEL8	DUF2254 domain-containing protein	381	OG308_11805	53431	Nocardia salmonicida	Nocardia salmonicida	False	IPR018723	family		381	19	353	CONTINUOUS	DUF2254_membrane
A0ABZ1P3A0	DUF2254 domain-containing protein	446	OHB29_37030	1936	Streptomyces violaceus	Streptomyces violaceus	False	IPR018723	family		446	27	399	CONTINUOUS	DUF2254_membrane
A0ABZ1Q8B3	DUF2254 domain-containing protein	428	OHA91_10670	285574	Streptomyces erythrochromogenes	Streptomyces erythrochromogenes	False	IPR018723	family		428	15	373	CONTINUOUS	DUF2254_membrane
A0ABZ1QRF3	DUF2254 domain-containing protein	438	OHT53_03940	67280	Streptomyces bobili	Streptomyces bobili	False	IPR018723	family		438	28	385	CONTINUOUS	DUF2254_membrane
A0ABZ1QSE8	DUF2254 domain-containing protein	437	OHT53_03635	67280	Streptomyces bobili	Streptomyces bobili	False	IPR018723	family		437	19	384	CONTINUOUS	DUF2254_membrane
A0ABZ1T539	DUF2254 domain-containing protein	428	OG517_05790	1961	Streptomyces virginiae	Streptomyces virginiae	False	IPR018723	family		428	19	376	CONTINUOUS	DUF2254_membrane
A0ABZ1TXE9	DUF2254 domain-containing protein	439	OHA16_05545	67352	Kitasatospora purpeofusca	Kitasatospora purpeofusca	False	IPR018723	family		439	25	392	CONTINUOUS	DUF2254_membrane
A0ABZ1W1Q7	DUF2254 domain-containing protein	300	OG469_04025	68217	Kitasatospora herbaricolor	Kitasatospora herbaricolor	False	IPR018723	family		300	7	237	CONTINUOUS	DUF2254_membrane
A0ABZ1W1S0	DUF2254 domain-containing protein	438	OG469_04190	68217	Kitasatospora herbaricolor	Kitasatospora herbaricolor	False	IPR018723	family		438	16	372	CONTINUOUS	DUF2254_membrane
A0ABZ1WBV6	DUF2254 domain-containing protein	434	OG469_23805	68217	Kitasatospora herbaricolor	Kitasatospora herbaricolor	False	IPR018723	family		434	17	384	CONTINUOUS	DUF2254_membrane
A0ABZ1WGP5	DUF2254 domain-containing protein	478	OG469_34010	68217	Kitasatospora herbaricolor	Kitasatospora herbaricolor	False	IPR018723	family		478	64	431	CONTINUOUS	DUF2254_membrane
A0ABZ1XVY8	DUF2254 domain-containing protein	424	OG515_30510	67326	Streptomyces melanogenes	Streptomyces melanogenes	False	IPR018723	family		424	10	377	CONTINUOUS	DUF2254_membrane
A0ABZ1ZB18	DUF2254 domain-containing protein	434	OG367_05090	1892	Streptomyces anulatus	Streptomyces anulatus	False	IPR018723	family		434	20	387	CONTINUOUS	DUF2254_membrane
