protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0AA35LEG6	Carbonic anhydrase	319	PODLI_1B014293	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		319	20	303	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35LEU1	Carbonic anhydrase	332	PODLI_1B014293	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		332	33	316	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35LKC2	Carbonic anhydrase	301	PODLI_1B031265	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		301	1	280	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35LLP5	Carbonic anhydrase	299	PODLI_1B002980	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		299	18	295	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35M2I4	Carbonic anhydrase	288	CCHLO57077_00008620	1926264	Clonostachys chloroleuca	Clonostachys chloroleuca	True	IPR036398	homologous_superfamily		288	31	274	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35M796	carbonic anhydrase	273	CCHLO57077_00005956	1926264	Clonostachys chloroleuca	Clonostachys chloroleuca	True	IPR036398	homologous_superfamily		273	37	271	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35P8Z0	Carbonic anhydrase	287	PODLI_1B000160	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		287	16	272	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PB48	Carbonic anhydrase-related protein	282	PODLI_1B000160	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		282	16	282	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PGG4	Carbonic anhydrase	367	PODLI_1B013193	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		367	1	238	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PH66	Carbonic anhydrase	436	PODLI_1B013193	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		436	46	307	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PH83	Receptor-type tyrosine-protein phosphatase zeta	2212	PODLI_1B008779	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	False	IPR036398	homologous_superfamily		2212	34	304	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PHX5	Receptor-type tyrosine-protein phosphatase zeta	2303	PODLI_1B008779	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	False	IPR036398	homologous_superfamily		2303	34	304	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PJ93	Carbonic anhydrase	371	PODLI_1B026587	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		371	66	337	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PJA9	Carbonic anhydrase	436	PODLI_1B013193	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		436	46	307	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PK31	Carbonic anhydrase	316	PODLI_1B006260	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		316	24	290	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35PM67	Carbonic anhydrase	249	PODLI_1B006260	74358	Podarcis lilfordi	Podarcis lilfordi (Lilford's wall lizard)	True	IPR036398	homologous_superfamily		249	16	230	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35R0V5	Elongation factor Tu	593	GBAR_LOCUS2466	519541	Geodia barretti	Geodia barretti (Barrett's horny sponge)	True	IPR036398	homologous_superfamily		593	9	213	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35SWR0	carbonic anhydrase	193	GBAR_LOCUS20841	519541	Geodia barretti	Geodia barretti (Barrett's horny sponge)	True	IPR036398	homologous_superfamily		193	1	157	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35SX33	carbonic anhydrase	146	GBAR_LOCUS20841	519541	Geodia barretti	Geodia barretti (Barrett's horny sponge)	True	IPR036398	homologous_superfamily		146	1	110	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35VGT7	carbonic anhydrase	274	LSALG_LOCUS8904	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		274	31	272	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35VLD5	carbonic anhydrase	288	LSALG_LOCUS8905	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		288	48	286	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35VS95	carbonic anhydrase	273	LSALG_LOCUS8902	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		273	31	270	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35VVY8	Carbonic anhydrase	270	LSALG_LOCUS8481	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		270	29	269	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35WYU0	carbonic anhydrase	146	GBAR_LOCUS18977	519541	Geodia barretti	Geodia barretti (Barrett's horny sponge)	True	IPR036398	homologous_superfamily		146	3	90	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35X9M8	carbonic anhydrase	475	GBAR_LOCUS24692	519541	Geodia barretti	Geodia barretti (Barrett's horny sponge)	True	IPR036398	homologous_superfamily		475	3	95	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35XBD0	carbonic anhydrase	456	GBAR_LOCUS24692	519541	Geodia barretti	Geodia barretti (Barrett's horny sponge)	True	IPR036398	homologous_superfamily		456	3	95	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35Y5H2	Carbonic anhydrase	275	LSALG_LOCUS8482	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		275	34	272	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35Y7I2	Carbonic anhydrase	275	LSALG_LOCUS8483	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		275	34	272	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35ZS28	Carbonic anhydrase	270	LSALG_LOCUS36641	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		270	25	269	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA35ZSR6	Carbonic anhydrase	279	LSALG_LOCUS36445	75948	Lactuca saligna	Lactuca saligna (Willowleaf lettuce)	True	IPR036398	homologous_superfamily		279	42	276	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36AGB1	Carbonic anhydrase	265	OCTVUL_1B009182	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		265	1	251	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36AGD9	Carbonic anhydrase	293	OCTVUL_1B009182	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		293	19	279	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36AKR7	Carbonic anhydrase	324	OCTVUL_1B028922	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		324	5	270	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36AYT8	carbonic anhydrase	181	OCTVUL_1B006639	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		181	1	147	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36B064	Alpha-carbonic anhydrase domain-containing protein	78	OCTVUL_1B015476	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		78	6	75	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36B115	Alpha-carbonic anhydrase domain-containing protein	265	OCTVUL_1B008798	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		265	13	245	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36BA66	Carbonic anhydrase	333	OCTVUL_1B031065	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		333	43	315	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36BA99	Alpha-carbonic anhydrase domain-containing protein	144	OCTVUL_1B023414	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		144	30	134	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36BQR2	Alpha-carbonic anhydrase domain-containing protein	380	OCTVUL_1B018600	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		380	34	339	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36CHS8	carbonic anhydrase	249	MSPICULIGERA_LOCUS7777	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		249	1	249	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36CTM3	Alpha-carbonic anhydrase domain-containing protein	289	MSPICULIGERA_LOCUS13131	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		289	1	246	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36CYM0	carbonic anhydrase	285	MSPICULIGERA_LOCUS15014	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		285	35	285	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36CZC1	Alpha-carbonic anhydrase domain-containing protein	427	MSPICULIGERA_LOCUS15471	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		427	90	364	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36D307	Alpha-carbonic anhydrase domain-containing protein	269	MSPICULIGERA_LOCUS17216	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		269	27	269	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36D4N7	Alpha-carbonic anhydrase domain-containing protein	305	MSPICULIGERA_LOCUS19186	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		305	21	280	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36DAY0	Carbonic anhydrase	491	MSPICULIGERA_LOCUS22019	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		491	204	466	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36DFZ2	Carbonic anhydrase	274	MSPICULIGERA_LOCUS23623	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		274	6	273	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36DTL5	Carbonic anhydrase	255	CYNAS_LOCUS5576	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		255	9	230	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36DU86	Alpha-carbonic anhydrase domain-containing protein	349	CYNAS_LOCUS5165	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		349	33	265	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36EXI7	Carbonic anhydrase	274	OCTVUL_1B009182	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		274	19	271	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36EXQ9	Alpha-carbonic anhydrase domain-containing protein	140	OCTVUL_1B009632	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		140	2	127	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36EYY0	Carbonic anhydrase	146	OCTVUL_1B023508	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		146	3	143	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36F4Q5	Carbonic anhydrase	257	OCTVUL_1B019900	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		257	2	257	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36FD93	Alpha-carbonic anhydrase domain-containing protein	279	OCTVUL_1B014642	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		279	130	266	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36FNJ8	Alpha-carbonic anhydrase domain-containing protein	289	MSPICULIGERA_LOCUS680	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		289	1	246	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36FQZ9	Alpha-carbonic anhydrase domain-containing protein	316	OCTVUL_1B020634	6645	Octopus vulgaris	Octopus vulgaris (Common octopus)	True	IPR036398	homologous_superfamily		316	17	292	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36FTK8	carbonic anhydrase	68	MSPICULIGERA_LOCUS3248	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		68	2	65	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36G0S7	Carbonic anhydrase	323	MSPICULIGERA_LOCUS12451	96644	Mesorhabditis spiculigera	Mesorhabditis spiculigera	True	IPR036398	homologous_superfamily		323	59	318	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36GG96	Carbonic anhydrase	347	CYNAS_LOCUS5572	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		347	18	276	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36GIT1	Carbonic anhydrase	296	CYNAS_LOCUS5573	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		296	5	254	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36GKP3	Carbonic anhydrase	309	CYNAS_LOCUS5470	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		309	52	308	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36GUV9	Alpha-carbonic anhydrase domain-containing protein	326	CYNAS_LOCUS10615	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		326	8	289	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36H666	Carbonic anhydrase	320	CYNAS_LOCUS16721	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		320	31	294	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36H871	Alpha-carbonic anhydrase domain-containing protein	332	CYNAS_LOCUS17879	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		332	11	287	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36HF65	Carbonic anhydrase	320	CYNAS_LOCUS21570	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		320	33	295	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36HGF7	Carbonic anhydrase	248	CYNAS_LOCUS22304	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		248	13	248	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36HHI1	Alpha-carbonic anhydrase domain-containing protein	235	CYNAS_LOCUS22288	53992	Cylicocyclus nassatus	Cylicocyclus nassatus (Nematode worm)	True	IPR036398	homologous_superfamily		235	2	235	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36I002	Carbonic anhydrase	832	EVOR1521_LOCUS7035	2562239	Effrenium voratum	Effrenium voratum	True	IPR036398	homologous_superfamily		832	48	300	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36I002	Carbonic anhydrase	832	EVOR1521_LOCUS7035	2562239	Effrenium voratum	Effrenium voratum	True	IPR036398	homologous_superfamily		832	323	605	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36I002	Carbonic anhydrase	832	EVOR1521_LOCUS7035	2562239	Effrenium voratum	Effrenium voratum	True	IPR036398	homologous_superfamily		832	632	832	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36I7B5	carbonic anhydrase	413	EVOR1521_LOCUS9723	2562239	Effrenium voratum	Effrenium voratum	True	IPR036398	homologous_superfamily		413	21	284	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36IR98	Uncharacterized protein	6435	EVOR1521_LOCUS17596	2562239	Effrenium voratum	Effrenium voratum	False	IPR036398	homologous_superfamily		6435	6031	6332	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36MSI9	Alpha-carbonic anhydrase domain-containing protein	997	EVOR1521_LOCUS9706	2562239	Effrenium voratum	Effrenium voratum	True	IPR036398	homologous_superfamily		997	707	916	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36XKW0	Carbonic anhydrase	252	MON40_07795	997348	Neisseria macacae ATCC 33926	Neisseria macacae ATCC 33926	True	IPR036398	homologous_superfamily		252	30	252	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA36XRI3	Carbonic anhydrase	239	AL553_019420	663	Vibrio alginolyticus	Vibrio alginolyticus	True	IPR036398	homologous_superfamily		239	22	238	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37GJ14	Carbonic anhydrase	282	ColLi_04011	708192	Colletotrichum liriopes	Colletotrichum liriopes	True	IPR036398	homologous_superfamily		282	30	271	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37GPP5	carbonic anhydrase	374	ColLi_07378	708192	Colletotrichum liriopes	Colletotrichum liriopes	True	IPR036398	homologous_superfamily		374	34	337	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37H1G0	Alpha-carbonic anhydrase domain-containing protein	283	ColLi_13607	708192	Colletotrichum liriopes	Colletotrichum liriopes	True	IPR036398	homologous_superfamily		283	42	282	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37H267	Carbonic anhydrase	289	ColLi_13982	708192	Colletotrichum liriopes	Colletotrichum liriopes	True	IPR036398	homologous_superfamily		289	36	284	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37LA91	carbonic anhydrase	376	ColSpa_02784	700344	Colletotrichum spaethianum	Colletotrichum spaethianum	True	IPR036398	homologous_superfamily		376	37	325	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37LCW9	Carbonic anhydrase	289	ColSpa_04239	700344	Colletotrichum spaethianum	Colletotrichum spaethianum	True	IPR036398	homologous_superfamily		289	36	284	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37NYD1	Alpha-carbonic anhydrase domain-containing protein	273	ColSpa_01214	700344	Colletotrichum spaethianum	Colletotrichum spaethianum	True	IPR036398	homologous_superfamily		273	43	272	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37PHA4	Carbonic anhydrase	282	ColSpa_12349	700344	Colletotrichum spaethianum	Colletotrichum spaethianum	True	IPR036398	homologous_superfamily		282	30	271	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA37XJF3	Alpha-carbonic anhydrase domain-containing protein	216	C7K38_09510	526944	Tetragenococcus osmophilus	Tetragenococcus osmophilus	True	IPR036398	homologous_superfamily		216	3	216	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38CF99	Alpha-carbonic anhydrase domain-containing protein	107	KI387_039226	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		107	1	107	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38CHQ4	Alpha-carbonic anhydrase domain-containing protein	124	KI387_030705	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		124	1	119	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38CL12	Alpha-carbonic anhydrase domain-containing protein	220	KI387_014283	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		220	5	220	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38CLN4	Alpha-carbonic anhydrase domain-containing protein	169	KI387_030711	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		169	5	169	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38CVX1	Alpha-carbonic anhydrase domain-containing protein	170	KI387_008243	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		170	29	170	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38FGI9	Alpha-carbonic anhydrase domain-containing protein	241	KI387_012630	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		241	26	241	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38FI14	Alpha-carbonic anhydrase domain-containing protein	257	KI387_014280	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		257	26	257	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38GAL5	Carbonic anhydrase	202	KI387_021570	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		202	1	201	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38GD73	Alpha-carbonic anhydrase domain-containing protein	100	KI387_021562	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		100	1	100	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38GDS2	Alpha-carbonic anhydrase domain-containing protein	201	KI387_021568	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		201	1	201	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38GDW0	Carbonic anhydrase	125	KI387_021571	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		125	1	125	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38GDX1	Alpha-carbonic anhydrase domain-containing protein	134	KI387_021564	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		134	2	134	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38GEC2	Carbonic anhydrase	201	KI387_021567	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		201	1	201	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38H9W8	Alpha-carbonic anhydrase domain-containing protein	336	MKK02DRAFT_45753	4972	Dioszegia hungarica	Dioszegia hungarica	True	IPR036398	homologous_superfamily		336	101	336	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38HA62	Alpha-carbonic anhydrase domain-containing protein	271	MKK02DRAFT_44007	4972	Dioszegia hungarica	Dioszegia hungarica	True	IPR036398	homologous_superfamily		271	36	271	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38HY04	carbonic anhydrase	240	Zmor_024157	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		240	1	240	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IIY0	Alpha-carbonic anhydrase domain-containing protein	278	Zmor_015231	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		278	4	258	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IL63	carbonic anhydrase	144	Zmor_016084	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		144	17	136	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IPP1	Alpha-carbonic anhydrase domain-containing protein	317	Zmor_010595	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		317	9	276	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IUL4	Carbonic anhydrase	267	Zmor_008301	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		267	1	267	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IWK1	Alpha-carbonic anhydrase domain-containing protein	296	Zmor_000375	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		296	35	296	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IYS6	Alpha-carbonic anhydrase domain-containing protein	227	Zmor_000155	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		227	1	227	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IZ29	Carbonic anhydrase	272	Zmor_000383	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		272	20	264	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38IZW3	Alpha-carbonic anhydrase domain-containing protein	313	Zmor_000376	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		313	46	303	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38J257	carbonic anhydrase	262	Zmor_008300	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		262	32	260	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38J4J4	Carbonic anhydrase	301	Zmor_002313	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		301	26	282	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38KH42	Alpha-carbonic anhydrase domain-containing protein	234	KI387_011037	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		234	21	234	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38L322	Alpha-carbonic anhydrase domain-containing protein	68	KI387_028148	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		68	2	68	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38LNJ8	Carbonic anhydrase	77	KI387_000943	29808	Taxus chinensis	Taxus chinensis (Chinese yew)	True	IPR036398	homologous_superfamily		77	1	77	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38MB01	Alpha-carbonic anhydrase domain-containing protein	417	Zmor_016508	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		417	28	250	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38MB01	Alpha-carbonic anhydrase domain-containing protein	417	Zmor_016508	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		417	251	415	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38MH76	carbonic anhydrase	264	Zmor_016085	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		264	15	263	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38MHR3	Carbonic anhydrase	260	Zmor_016086	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		260	11	260	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38MJH3	Alpha-carbonic anhydrase domain-containing protein	298	Zmor_010211	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		298	24	288	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38MQJ6	Alpha-carbonic anhydrase domain-containing protein	111	Zmor_000379	2755281	Zophobas morio	Zophobas morio	True	IPR036398	homologous_superfamily		111	1	103	CONTINUOUS	Alpha_carbonic_anhydrase
A0AA38RLY6	carbonic anhydrase	343	NKR23_g3362	41990	Pleurostoma richardsiae	Pleurostoma richardsiae	True	IPR036398	homologous_superfamily		343	35	330	CONTINUOUS	Alpha_carbonic_anhydrase
