protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0ABX9XNQ4	Marine proteobacterial sortase target protein	677	EF096_04310	2487346	Pseudomonas neustonica	Pseudomonas neustonica	False	IPR013694	domain		677	52	180	CONTINUOUS	VIT_domain
A0ABY0A7K4	Ca-activated chloride channel family protein	691	EJO66_11875	2496117	Variovorax beijingensis	Variovorax beijingensis	False	IPR013694	domain		691	48	176	CONTINUOUS	VIT_domain
A0ABY0CNJ4	VIT domain-containing protein	1251	EA187_17950	2480984	Lujinxingia sediminis	Lujinxingia sediminis	False	IPR013694	domain		1251	206	336	CONTINUOUS	VIT_domain
A0ABY0DGN7	Marine proteobacterial sortase target protein	753	EAS62_23260	1325107	Bradyrhizobium zhanjiangense	Bradyrhizobium zhanjiangense	False	IPR013694	domain		753	65	193	CONTINUOUS	VIT_domain
A0ABY0G3E6	von Willebrand factor A domain-containing protein 5A	923	AA0119_g9510	119927	Alternaria tenuissima	Alternaria tenuissima	False	IPR013694	domain		923	13	144	CONTINUOUS	VIT_domain
A0ABY0PLJ4	Marine proteobacterial sortase target protein	757	SAMN05444163_3265	931866	Bradyrhizobium ottawaense	Bradyrhizobium ottawaense	False	IPR013694	domain		757	65	193	CONTINUOUS	VIT_domain
A0ABY0QXZ3	VIT domain-containing protein	946	SAMN05216273_11318	1141221	Chryseobacterium taihuense	Chryseobacterium taihuense	False	IPR013694	domain		946	19	147	CONTINUOUS	VIT_domain
A0ABY0U6C1	Ca-activated chloride channel family protein	715	SAMN05192545_0842	320912	Maribacter dokdonensis	Maribacter dokdonensis	False	IPR013694	domain		715	21	149	CONTINUOUS	VIT_domain
A0ABY1PJU9	VIT domain-containing protein	994	SAMN06264346_1195	1387275	Chryseobacterium profundimaris	Chryseobacterium profundimaris	False	IPR013694	domain		994	24	153	CONTINUOUS	VIT_domain
A0ABY1Q470	Ca-activated chloride channel family protein	778	SAMN06265222_106162	445327	Neorhodopirellula lusitana	Neorhodopirellula lusitana	False	IPR013694	domain		778	76	204	CONTINUOUS	VIT_domain
A0ABY1SF55	Ca-activated chloride channel family protein	715	SAMN04488009_1432	228956	Maribacter sedimenticola	Maribacter sedimenticola	False	IPR013694	domain		715	21	149	CONTINUOUS	VIT_domain
A0ABY1WSA7	VWA domain-containing protein	681	EXY25_06805	2520508	Corallincola spongiicola	Corallincola spongiicola	False	IPR013694	domain		681	28	156	CONTINUOUS	VIT_domain
A0ABY1WUW0	Marine proteobacterial sortase target protein	795	EXY25_04640	2520508	Corallincola spongiicola	Corallincola spongiicola	False	IPR013694	domain		795	119	247	CONTINUOUS	VIT_domain
A0ABY1XBU6	Marine proteobacterial sortase target protein	795	ELH98_16985	2081791	Rhizobium ruizarguesonis	Rhizobium ruizarguesonis	False	IPR013694	domain		795	67	195	CONTINUOUS	VIT_domain
A0ABY1XWG0	Marine proteobacterial sortase target protein	795	ELH03_15010	3019934	Rhizobium beringeri	Rhizobium beringeri	False	IPR013694	domain		795	67	195	CONTINUOUS	VIT_domain
A0ABY1ZJW1	Marine proteobacterial sortase target protein	678	EZI54_11595	2528979	Marinobacter halodurans	Marinobacter halodurans	False	IPR013694	domain		678	30	158	CONTINUOUS	VIT_domain
A0ABY2AGX0	Marine proteobacterial sortase target protein	795	EZV61_16175	1775177	Corallincola luteus	Corallincola luteus	False	IPR013694	domain		795	119	247	CONTINUOUS	VIT_domain
A0ABY2AQY8	VWA domain-containing protein	681	EZV61_01110	1775177	Corallincola luteus	Corallincola luteus	False	IPR013694	domain		681	28	156	CONTINUOUS	VIT_domain
A0ABY2BMQ6	Ca-activated chloride channel family protein	794	EV644_105431	2512216	Kribbella orskensis	Kribbella orskensis	False	IPR013694	domain		794	17	145	CONTINUOUS	VIT_domain
A0ABY2GSZ8	von Willebrand domain-containing protein	1032	CCMA1212_009088	65468	Trichoderma ghanense	Trichoderma ghanense	False	IPR013694	domain		1032	10	143	CONTINUOUS	VIT_domain
A0ABY2N410	VIT domain-containing protein	876	EHQ90_09515	2202203	Leptospira stimsonii	Leptospira stimsonii	False	IPR013694	domain		876	336	479	CONTINUOUS	VIT_domain
A0ABY2UDI3	VWA domain-containing protein	700	FDY93_17630	2576840	Microbulbifer harenosus	Microbulbifer harenosus	False	IPR013694	domain		700	27	155	CONTINUOUS	VIT_domain
A0ABY2UFY1	Marine proteobacterial sortase target protein	775	FDY93_12480	2576840	Microbulbifer harenosus	Microbulbifer harenosus	False	IPR013694	domain		775	82	210	CONTINUOUS	VIT_domain
A0ABY2XI33	VWA domain-containing protein	690	FGS76_15325	1194167	Alloalcanivorax gelatiniphagus	Alloalcanivorax gelatiniphagus	False	IPR013694	domain		690	26	154	CONTINUOUS	VIT_domain
A0ABY2Y5M0	Marine proteobacterial sortase target protein	754	FIC94_09255	2479765	Ochrobactrum teleogrylli	Ochrobactrum teleogrylli	False	IPR013694	domain		754	64	192	CONTINUOUS	VIT_domain
A0ABY3F2G8	Marine proteobacterial sortase target protein	712	FHP90_08730	3078508	Denitromonas ohlonensis	Denitromonas ohlonensis	False	IPR013694	domain		712	61	189	CONTINUOUS	VIT_domain
A0ABY3FG43	Marine proteobacterial sortase target protein	673	FQP85_06800	1840331	Pseudoalteromonas neustonica	Pseudoalteromonas neustonica	False	IPR013694	domain		673	38	166	CONTINUOUS	VIT_domain
A0ABY3LY15	VWA domain-containing protein	875	FXF59_15240	2604471	Microbispora tritici	Microbispora tritici	False	IPR013694	domain		875	17	145	CONTINUOUS	VIT_domain
A0ABY3MUB8	Marine proteobacterial sortase target protein	773	CWS31_013980	1982103	Colwellia echini	Colwellia echini	False	IPR013694	domain		773	63	191	CONTINUOUS	VIT_domain
A0ABY3QMB1	Marine proteobacterial sortase target protein	754	BjapCC829_44740	2992140	Bradyrhizobium barranii	Bradyrhizobium barranii	False	IPR013694	domain		754	65	193	CONTINUOUS	VIT_domain
A0ABY3R6Z9	Marine proteobacterial sortase target protein	755	LQG66_26645	2898149	Bradyrhizobium ontarionense	Bradyrhizobium ontarionense	False	IPR013694	domain		755	67	195	CONTINUOUS	VIT_domain
A0ABY3V3N7	VIT domain-containing protein	772	MJO63_18760	1809	Mycobacterium ulcerans	Mycobacterium ulcerans	False	IPR013694	domain		772	21	149	CONTINUOUS	VIT_domain
A0ABY3V5H8	DUF4349 domain-containing protein	921	MJO63_14575	1809	Mycobacterium ulcerans	Mycobacterium ulcerans	False	IPR013694	domain		921	21	149	CONTINUOUS	VIT_domain
A0ABY3YJS2	VIT domain-containing protein	1137	MQE36_13310	2202721	Zhouia spongiae	Zhouia spongiae	False	IPR013694	domain		1137	18	146	CONTINUOUS	VIT_domain
A0ABY4A3W0	VIT domain-containing protein	976	INH39_29375	2045208	Massilia violaceinigra	Massilia violaceinigra	False	IPR013694	domain		976	28	156	CONTINUOUS	VIT_domain
A0ABY4A517	VIT domain-containing protein	948	INH39_29380	2045208	Massilia violaceinigra	Massilia violaceinigra	False	IPR013694	domain		948	27	155	CONTINUOUS	VIT_domain
A0ABY4DZV3	VIT domain-containing protein	304	LVJ82_15170	1689272	Vitreoscilla massiliensis	Vitreoscilla massiliensis	False	IPR013694	domain		304	29	157	CONTINUOUS	VIT_domain
A0ABY4FHW5	VIT domain-containing protein	954	MUN80_12410	2932249	Hymenobacter cellulosivorans	Hymenobacter cellulosivorans	False	IPR013694	domain		954	468	598	CONTINUOUS	VIT_domain
A0ABY4HHH8	VIT domain-containing protein	1068	LXD69_09525	2024526	Flavobacterium sediminilitoris	Flavobacterium sediminilitoris	False	IPR013694	domain		1068	18	146	CONTINUOUS	VIT_domain
A0ABY4IAS6	VIT domain-containing protein	837	MYF79_15230	104663	Chitinophaga filiformis	Chitinophaga filiformis (Myxococcus filiformis)	False	IPR013694	domain		837	319	452	CONTINUOUS	VIT_domain
A0ABY4K9H8	VIT domain-containing protein	995	M0D58_07920	1854498	Chryseobacterium nepalense	Chryseobacterium nepalense	False	IPR013694	domain		995	25	153	CONTINUOUS	VIT_domain
A0ABY4LYL8	VIT domain-containing protein	935	M0M44_09950	2937442	Flavobacterium humidisoli	Flavobacterium humidisoli	False	IPR013694	domain		935	19	147	CONTINUOUS	VIT_domain
A0ABY4U094	VIT domain-containing protein	772	M9980_02875	2949093	Sphingomonas donggukensis	Sphingomonas donggukensis	False	IPR013694	domain		772	263	393	CONTINUOUS	VIT_domain
A0ABY4VIJ5	Marine proteobacterial sortase target protein	794	MJO52_03865	266805	Microbulbifer variabilis	Microbulbifer variabilis	False	IPR013694	domain		794	81	209	CONTINUOUS	VIT_domain
A0ABY4VZT2	Marine proteobacterial sortase target protein	692	NBZ79_14810	2950108	Sneathiella marina	Sneathiella marina	False	IPR013694	domain		692	64	192	CONTINUOUS	VIT_domain
A0ABY4WP00	Marine proteobacterial sortase target protein	706	K6Q96_08645	2872157	Grimontia kaedaensis	Grimontia kaedaensis	False	IPR013694	domain		706	42	170	CONTINUOUS	VIT_domain
A0ABY4WYT6	VWA domain-containing protein	695	K6Q96_11205	2872157	Grimontia kaedaensis	Grimontia kaedaensis	False	IPR013694	domain		695	32	160	CONTINUOUS	VIT_domain
A0ABY5GV90	Ca-activated chloride channel family protein	690	KDX31_02380	355243	Amphritea atlantica	Amphritea atlantica	False	IPR013694	domain		690	32	160	CONTINUOUS	VIT_domain
A0ABY5GZC4	Ca-activated chloride channel family protein	710	KDX31_09180	355243	Amphritea atlantica	Amphritea atlantica	False	IPR013694	domain		710	27	155	CONTINUOUS	VIT_domain
A0ABY5LHT0	VWA domain-containing protein	713	NP165_05405	1824638	Vibrio japonicus	Vibrio japonicus	False	IPR013694	domain		713	38	166	CONTINUOUS	VIT_domain
A0ABY5NUH4	VIT domain-containing protein	941	NPX36_03380	2968490	Paenimyroides aestuarii	Paenimyroides aestuarii	False	IPR013694	domain		941	460	590	CONTINUOUS	VIT_domain
A0ABY5VUI1	Ca-activated chloride channel family protein	808	Dfulv_37255	53359	Dactylosporangium fulvum	Dactylosporangium fulvum	False	IPR013694	domain		808	19	147	CONTINUOUS	VIT_domain
A0ABY5YZ12	Ca-activated chloride channel family protein	809	Drose_28005	47989	Dactylosporangium roseum	Dactylosporangium roseum	False	IPR013694	domain		809	19	147	CONTINUOUS	VIT_domain
A0ABY6L4W7	RNA-directed DNA polymerase	2033	LAZ67_13000531	51811	Cordylochernes scorpioides	Cordylochernes scorpioides	False	IPR013694	domain		2033	1927	2033	CONTINUOUS	VIT_domain
A0ABY6N3I7	Marine proteobacterial sortase target protein	796	NKI27_02160	2961619	Alkalimarinus alittae	Alkalimarinus alittae	False	IPR013694	domain		796	84	215	CONTINUOUS	VIT_domain
A0ABY6N5C4	VIT and VWA domain-containing protein	764	NKI27_05930	2961619	Alkalimarinus alittae	Alkalimarinus alittae	False	IPR013694	domain		764	3	131	CONTINUOUS	VIT_domain
A0ABY6RYI8	Uncharacterized protein	1075	PODCO_118380	48703	Podospora comata	Podospora comata	False	IPR013694	domain		1075	22	153	CONTINUOUS	VIT_domain
A0ABY6S2J4	Poly [ADP-ribose] polymerase 4	1359	PODCO_206630	48703	Podospora comata	Podospora comata	False	IPR013694	domain		1359	67	198	CONTINUOUS	VIT_domain
A0ABY6TUS8	VWFA domain-containing protein	818	CLO192961_LOCUS85519	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		818	74	203	CONTINUOUS	VIT_domain
A0ABY6U0P1	VIT domain-containing protein	822	CLO192961_LOCUS125320	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		822	8	140	CONTINUOUS	VIT_domain
A0ABY6U6E8	VIT domain-containing protein	905	CLO192961_LOCUS176493	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		905	4	135	CONTINUOUS	VIT_domain
A0ABY6UA79	VIT domain-containing protein	909	CLO192961_LOCUS223479	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		909	12	143	CONTINUOUS	VIT_domain
A0ABY6UB16	VIT domain-containing protein	617	CLO192961_LOCUS230497	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		617	11	139	CONTINUOUS	VIT_domain
A0ABY6UBJ1	VIT domain-containing protein	972	CLO192961_LOCUS214469	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		972	8	140	CONTINUOUS	VIT_domain
A0ABY6UKK5	VIT domain-containing protein	887	CLO192961_LOCUS287544	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		887	8	140	CONTINUOUS	VIT_domain
A0ABY6UND0	VIT domain-containing protein	962	CLO192961_LOCUS329087	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		962	24	156	CONTINUOUS	VIT_domain
A0ABY6UVG0	VIT domain-containing protein	1047	CLO192961_LOCUS371873	29856	Bionectria ochroleuca	Bionectria ochroleuca	False	IPR013694	domain		1047	8	140	CONTINUOUS	VIT_domain
A0ABY6ZXK8	Trypsin	659	OU419_00055	2961893	Pseudomonas triclosanedens	Pseudomonas triclosanedens	False	IPR013694	domain		659	33	161	CONTINUOUS	VIT_domain
A0ABY7DFH7	von Willebrand factor A domain-containing protein 5A-like	790	MAR_029139	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		790	11	141	CONTINUOUS	VIT_domain
A0ABY7DFL5	VMA5A-like protein	587	MAR_029137	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		587	11	141	CONTINUOUS	VIT_domain
A0ABY7DGP3	von Willebrand factor A domain-containing protein 5A	771	MAR_029164	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		771	1	130	CONTINUOUS	VIT_domain
A0ABY7DHR7	VWA5A-like protein	550	MAR_029163	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		550	1	130	CONTINUOUS	VIT_domain
A0ABY7DK31	von Willebrand factor A domain-containing protein 5A-like	803	MAR_029138	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		803	1	130	CONTINUOUS	VIT_domain
A0ABY7FTC9	VIT domain-containing protein	151	MAR_011187	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		151	1	126	CONTINUOUS	VIT_domain
A0ABY7FW96	Inter-alpha-trypsin inhibitor heavy chain H3	787	MAR_012169	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		787	20	157	CONTINUOUS	VIT_domain
A0ABY7FXF9	Inter-alpha-trypsin inhibitor heavy chain H4	832	MAR_012389	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		832	16	145	CONTINUOUS	VIT_domain
A0ABY7FXQ2	ITIH4-like protein	783	MAR_012666	6604	Mya arenaria	Mya arenaria (Soft-shell clam)	False	IPR013694	domain		783	16	153	CONTINUOUS	VIT_domain
A0ABY7GTQ2	VIT domain-containing protein	1387	O0S08_29490	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		1387	208	336	CONTINUOUS	VIT_domain
A0ABY7GVF0	VIT domain-containing protein	676	O0S08_31840	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		676	23	160	CONTINUOUS	VIT_domain
A0ABY7GVI8	von Willebrand factor type A domain-containing protein	822	O0S08_32775	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		822	18	150	CONTINUOUS	VIT_domain
A0ABY7GZQ3	VIT domain-containing protein	1293	O0S08_39660	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		1293	235	365	CONTINUOUS	VIT_domain
A0ABY7H1B5	VIT domain-containing protein	1218	O0S08_42400	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		1218	51	179	CONTINUOUS	VIT_domain
A0ABY7H7D1	VIT domain-containing protein	1144	O0S08_02155	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		1144	54	182	CONTINUOUS	VIT_domain
A0ABY7HEK5	Ca-activated chloride channel family protein	892	O0S08_15410	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		892	77	205	CONTINUOUS	VIT_domain
A0ABY7HFW6	Ca-activated chloride channel family protein	867	O0S08_17800	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		867	17	145	CONTINUOUS	VIT_domain
A0ABY7HI50	Ca-activated chloride channel family protein	816	O0S08_21625	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		816	68	199	CONTINUOUS	VIT_domain
A0ABY7HJD6	VIT domain-containing protein	1027	O0S08_25250	2995304	Nannocystis punicea	Nannocystis punicea	False	IPR013694	domain		1027	46	173	CONTINUOUS	VIT_domain
A0ABY7MP33	Marine proteobacterial sortase target protein	753	I3J27_38105	2736875	Bradyrhizobium xenonodulans	Bradyrhizobium xenonodulans	False	IPR013694	domain		753	65	193	CONTINUOUS	VIT_domain
A0ABY7PR32	VIT domain-containing protein	960	O9Z63_03455	748197	Hymenobacter yonginensis	Hymenobacter yonginensis	False	IPR013694	domain		960	467	599	CONTINUOUS	VIT_domain
A0ABY7T4C7	VIT domain-containing protein	835	PQO05_20130	1176721	Mucilaginibacter jinjuensis	Mucilaginibacter jinjuensis	False	IPR013694	domain		835	321	453	CONTINUOUS	VIT_domain
A0ABY7W101	VIT domain-containing protein	870	PQO03_12535	1658616	Lentisphaera profundi	Lentisphaera profundi	False	IPR013694	domain		870	356	487	CONTINUOUS	VIT_domain
A0ABY7Y6W0	VIT domain-containing protein	972	K5L94_10735	2871169	Stenotrophomonas forensis	Stenotrophomonas forensis	False	IPR013694	domain		972	35	163	CONTINUOUS	VIT_domain
A0ABY8CWX6	Marine proteobacterial sortase target protein	780	PYH38_005507	680248	Sinorhizobium numidicum	Sinorhizobium numidicum	False	IPR013694	domain		780	67	195	CONTINUOUS	VIT_domain
A0ABY8D5I1	Marine proteobacterial sortase target protein	779	PZN02_002376	680247	Sinorhizobium garamanticum	Sinorhizobium garamanticum	False	IPR013694	domain		779	67	195	CONTINUOUS	VIT_domain
A0ABY8F118	VWA domain-containing protein	710	K1718_23770	2866279	Roseibium porphyridii	Roseibium porphyridii	False	IPR013694	domain		710	29	157	CONTINUOUS	VIT_domain
A0ABY8HME4	Ca-activated chloride channel family protein	775	P4B07_12045	106592	Ensifer adhaerens	Ensifer adhaerens	False	IPR013694	domain		775	58	186	CONTINUOUS	VIT_domain
A0ABY8JG43	Marine proteobacterial sortase target protein	755	QA636_03135	1419277	Bradyrhizobium brasilense	Bradyrhizobium brasilense	False	IPR013694	domain		755	65	193	CONTINUOUS	VIT_domain
A0ABY8NFB7	VWA domain-containing protein	701	PVT68_15620	3029061	Microbulbifer bruguierae	Microbulbifer bruguierae	False	IPR013694	domain		701	27	155	CONTINUOUS	VIT_domain
A0ABY8NIX7	Marine proteobacterial sortase target protein	761	PVT68_07070	3029061	Microbulbifer bruguierae	Microbulbifer bruguierae	False	IPR013694	domain		761	82	210	CONTINUOUS	VIT_domain
A0ABY8VTS0	Ca-activated chloride channel family protein	781	PT015_19495	3027808	Candidatus Mycobacterium wuenschmannii	Candidatus Mycobacterium wuenschmannii	False	IPR013694	domain		781	21	149	CONTINUOUS	VIT_domain
A0ABY8WQC3	Trypsin	822	ACTOB_002698	3040509	Actinoplanes oblitus	Actinoplanes oblitus	False	IPR013694	domain		822	20	148	CONTINUOUS	VIT_domain
A0ABY9EG05	Marine proteobacterial sortase target protein	765	M8T91_03770	2944933	Microbulbifer spongiae	Microbulbifer spongiae	False	IPR013694	domain		765	84	212	CONTINUOUS	VIT_domain
A0ABY9P5T4	VIT domain-containing protein	1032	RDV84_20840	1003114	Lysobacter yananisis	Lysobacter yananisis	False	IPR013694	domain		1032	42	170	CONTINUOUS	VIT_domain
A0ABY9RNK7	VIT domain-containing protein	1018	RF679_04680	3073561	Undibacterium cyanobacteriorum	Undibacterium cyanobacteriorum	False	IPR013694	domain		1018	35	163	CONTINUOUS	VIT_domain
A0ABY9TKZ3	Marine proteobacterial sortase target protein	739	RI845_04360	3065648	Thalassotalea nanhaiensis	Thalassotalea nanhaiensis	False	IPR013694	domain		739	59	187	CONTINUOUS	VIT_domain
A0ABY9TLD4	VWA domain-containing protein	683	RI845_00210	3065648	Thalassotalea nanhaiensis	Thalassotalea nanhaiensis	False	IPR013694	domain		683	26	154	CONTINUOUS	VIT_domain
A0ABY9TS40	Marine proteobacterial sortase target protein	743	RGQ13_15675	3065647	Thalassotalea psychrophila	Thalassotalea psychrophila	False	IPR013694	domain		743	55	187	CONTINUOUS	VIT_domain
A0ABY9TU62	VWA domain-containing protein	689	RGQ13_19980	3065647	Thalassotalea psychrophila	Thalassotalea psychrophila	False	IPR013694	domain		689	26	154	CONTINUOUS	VIT_domain
A0ABY9WIR8	Trypsin	847	F0U60_04530	83450	Archangium minus	Archangium minus	False	IPR013694	domain		847	52	180	CONTINUOUS	VIT_domain
A0ABY9WLU1	VWA domain-containing protein	861	F0U60_06405	83450	Archangium minus	Archangium minus	False	IPR013694	domain		861	2	130	CONTINUOUS	VIT_domain
A0ABY9XBL6	VIT domain-containing protein	1147	F0U60_33205	83450	Archangium minus	Archangium minus	False	IPR013694	domain		1147	181	352	CONTINUOUS	VIT_domain
A0ABY9YJ53	VIT domain-containing protein	954	PDM28_08480	3003272	Stenotrophomonas aracearum	Stenotrophomonas aracearum	False	IPR013694	domain		954	9	137	CONTINUOUS	VIT_domain
A0ABY9YMD3	VIT domain-containing protein	972	PDM29_16215	3003271	Stenotrophomonas oahuensis	Stenotrophomonas oahuensis	False	IPR013694	domain		972	29	157	CONTINUOUS	VIT_domain
A0ABZ0CT16	Trypsin	681	RXV79_24775	946333	Piscinibacter gummiphilus	Piscinibacter gummiphilus	False	IPR013694	domain		681	50	178	CONTINUOUS	VIT_domain
A0ABZ0D095	VIT domain-containing protein	991	RXV79_02095	946333	Piscinibacter gummiphilus	Piscinibacter gummiphilus	False	IPR013694	domain		991	42	170	CONTINUOUS	VIT_domain
A0ABZ0GKQ1	VWA domain-containing protein	687	RI844_13820	3065649	Thalassotalea fonticola	Thalassotalea fonticola	False	IPR013694	domain		687	26	154	CONTINUOUS	VIT_domain
A0ABZ0GMZ3	Marine proteobacterial sortase target protein	739	RI844_18115	3065649	Thalassotalea fonticola	Thalassotalea fonticola	False	IPR013694	domain		739	59	187	CONTINUOUS	VIT_domain
A0ABZ0JXJ3	VWFA domain-containing protein	746	RGE70_17240	2999068	Shewanella youngdeokensis	Shewanella youngdeokensis	False	IPR013694	domain		746	1	129	CONTINUOUS	VIT_domain
A0ABZ0K3S7	Marine proteobacterial sortase target protein	776	RGE70_07220	2999068	Shewanella youngdeokensis	Shewanella youngdeokensis	False	IPR013694	domain		776	94	222	CONTINUOUS	VIT_domain
A0ABZ0RMM2	Ca-activated chloride channel family protein	672	SH580_07065	3092156	Coraliomargarita algicola	Coraliomargarita algicola	False	IPR013694	domain		672	35	163	CONTINUOUS	VIT_domain
A0ABZ0SAA8	VWA domain-containing protein	742	Thiowin_03008	77007	Thiorhodovibrio winogradskyi	Thiorhodovibrio winogradskyi	False	IPR013694	domain		742	1	124	CONTINUOUS	VIT_domain
A0ABZ0WAH9	VIT domain-containing protein	72	U0035_09095	577386	Niabella yanshanensis	Niabella yanshanensis	False	IPR013694	domain		72	19	72	CONTINUOUS	VIT_domain
A0ABZ0X6D5	Marine proteobacterial sortase target protein	686	SR900_02735	261965	Kangiella aquimarina	Kangiella aquimarina	False	IPR013694	domain		686	31	159	CONTINUOUS	VIT_domain
A0ABZ0XMU6	VIT domain-containing protein	827	SR876_08425	1004	Chitinophaga sancti	Chitinophaga sancti	False	IPR013694	domain		827	324	458	CONTINUOUS	VIT_domain
A0ABZ0ZEA0	Marine proteobacterial sortase target protein	795	U5G49_003107	158891	Rhizobium indigoferae	Rhizobium indigoferae	False	IPR013694	domain		795	67	195	CONTINUOUS	VIT_domain
A0ABZ1CAG9	Trypsin	680	K1X11_021080	2866162	Actomonas aquatica	Actomonas aquatica	False	IPR013694	domain		680	26	154	CONTINUOUS	VIT_domain
A0ABZ1CEG5	VIT domain-containing protein	794	K1X11_010505	2866162	Actomonas aquatica	Actomonas aquatica	False	IPR013694	domain		794	276	405	CONTINUOUS	VIT_domain
A0ABZ1SSM2	VWA domain-containing protein	950	OG913_01630	568844	Microbispora hainanensis	Microbispora hainanensis	False	IPR013694	domain		950	17	145	CONTINUOUS	VIT_domain
A0ABZ2F6Q5	VIT domain-containing protein	180	N4J17_04325	414	Methylococcus capsulatus	Methylococcus capsulatus	False	IPR013694	domain		180	6	134	CONTINUOUS	VIT_domain
A0ABZ2JW51	VWA domain-containing protein	721	LZC95_30175	2905690	Pendulispora brunnea	Pendulispora brunnea	False	IPR013694	domain		721	1	124	CONTINUOUS	VIT_domain
A0ABZ2JW94	VWA domain-containing protein	729	LZC95_29990	2905690	Pendulispora brunnea	Pendulispora brunnea	False	IPR013694	domain		729	10	141	CONTINUOUS	VIT_domain
A0ABZ2K255	VIT domain-containing protein	1035	LZC95_40970	2905690	Pendulispora brunnea	Pendulispora brunnea	False	IPR013694	domain		1035	55	183	CONTINUOUS	VIT_domain
A0ABZ2KX08	VIT domain-containing protein	1048	LVJ94_40815	2741070	Pendulispora rubella	Pendulispora rubella	False	IPR013694	domain		1048	55	183	CONTINUOUS	VIT_domain
A0ABZ2KXJ8	VWA domain-containing protein	736	LVJ94_29370	2741070	Pendulispora rubella	Pendulispora rubella	False	IPR013694	domain		736	1	124	CONTINUOUS	VIT_domain
A0ABZ2L4S7	VWA domain-containing protein	1338	LVJ94_01550	2741070	Pendulispora rubella	Pendulispora rubella	False	IPR013694	domain		1338	239	367	CONTINUOUS	VIT_domain
A0ABZ2M270	Vault protein inter-alpha-trypsin	1446	LZC94_07915	2741071	Pendulispora albinea	Pendulispora albinea	False	IPR013694	domain		1446	277	405	CONTINUOUS	VIT_domain
A0ABZ2M3H9	Uncharacterized protein	1055	LZC94_04685	2741071	Pendulispora albinea	Pendulispora albinea	False	IPR013694	domain		1055	61	189	CONTINUOUS	VIT_domain
A0ABZ2Q4N2	VIT domain-containing protein	1023	V6624_12235	687844	Flavobacterium ginsenosidimutans	Flavobacterium ginsenosidimutans	False	IPR013694	domain		1023	34	162	CONTINUOUS	VIT_domain
A0ABZ2RJZ2	VWA domain-containing protein	781	WG219_02635	300	Ectopseudomonas mendocina	Ectopseudomonas mendocina	False	IPR013694	domain		781	2	130	CONTINUOUS	VIT_domain
A0ABZ2W7U0	Marine proteobacterial sortase target protein	669	NLK58_11815	2961995	Marinobacter metalliresistant	Marinobacter metalliresistant	False	IPR013694	domain		669	19	147	CONTINUOUS	VIT_domain
A0ABZ2X5Z6	VWFA domain-containing protein	998	QYS62_009689	5515	Fusarium acuminatum	Fusarium acuminatum	False	IPR013694	domain		998	32	165	CONTINUOUS	VIT_domain
A0ABZ2X8Q0	Vault poly	1048	QYS62_009797	5515	Fusarium acuminatum	Fusarium acuminatum	False	IPR013694	domain		1048	10	144	CONTINUOUS	VIT_domain
A0ABZ2XC42	von Willebrand factor type A domain-containing protein	1250	QYS62_011670	5515	Fusarium acuminatum	Fusarium acuminatum	False	IPR013694	domain		1250	67	196	CONTINUOUS	VIT_domain
A0ABZ2YPE8	VIT domain-containing protein	832	WJU16_25110	3133966	Chitinophaga pollutisoli	Chitinophaga pollutisoli	False	IPR013694	domain		832	317	447	CONTINUOUS	VIT_domain
A0ABZ2YY97	VIT domain-containing protein	831	WJU22_19065	2267521	Chitinophaga caseinilytica	Chitinophaga caseinilytica	False	IPR013694	domain		831	316	446	CONTINUOUS	VIT_domain
