protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
B4GRQ9	tRNA (guanine(37)-N1)-methyltransferase	440	Dper\GL24890	7234	Drosophila persimilis	Drosophila persimilis (Fruit fly)	True	IPR056743	domain		440	193	328	CONTINUOUS	trm5
B4HTL3	tRNA (guanine(37)-N1)-methyltransferase	457	Dsec\GM14540	7238	Drosophila sechellia	Drosophila sechellia (Fruit fly)	True	IPR056743	domain		457	216	321	CONTINUOUS	trm5
B4IX34	tRNA (guanine(37)-N1)-methyltransferase	436	Dgri\GH16197	7222	Drosophila grimshawi	Drosophila grimshawi (Hawaiian fruit fly)	True	IPR056743	domain		436	193	295	CONTINUOUS	trm5
B4KXG2	tRNA (guanine(37)-N1)-methyltransferase	471	Dmoj\GI13347	7230	Drosophila mojavensis	Drosophila mojavensis (Fruit fly)	True	IPR056743	domain		471	229	328	CONTINUOUS	trm5
B4LFT5	tRNA (guanine(37)-N1)-methyltransferase	467	Dvir\GJ13175	7244	Drosophila virilis	Drosophila virilis (Fruit fly)	True	IPR056743	domain		467	222	320	CONTINUOUS	trm5
B4N3S3	tRNA (guanine(37)-N1)-methyltransferase	468	Dwil\GK19130	7260	Drosophila willistoni	Drosophila willistoni (Fruit fly)	True	IPR056743	domain		468	222	357	CONTINUOUS	trm5
B4PGK0	tRNA (guanine(37)-N1)-methyltransferase	457	Dyak\GE21330	7245	Drosophila yakuba	Drosophila yakuba (Fruit fly)	True	IPR056743	domain		457	216	348	CONTINUOUS	trm5
B4QP31	tRNA (guanine(37)-N1)-methyltransferase	457	Dsim\GD13733	7240	Drosophila simulans	Drosophila simulans (Fruit fly)	True	IPR056743	domain		457	216	348	CONTINUOUS	trm5
B5DPF1	tRNA (guanine(37)-N(1))-methyltransferase	440	GA23546	46245	Drosophila pseudoobscura pseudoobscura	Drosophila pseudoobscura pseudoobscura (Fruit fly)	True	IPR056743	domain		440	193	328	CONTINUOUS	trm5
B5IEQ8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	311	Aboo_0121	439481	Aciduliprofundum boonei (strain DSM 19572 / T469)	Aciduliprofundum boonei (strain DSM 19572 / T469)	True	IPR056743	domain		311	126	264	CONTINUOUS	trm5
B5IFF0	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	346	taw2	439481	Aciduliprofundum boonei (strain DSM 19572 / T469)	Aciduliprofundum boonei (strain DSM 19572 / T469)	True	IPR056743	domain		346	157	313	CONTINUOUS	trm5
B5Y3Z0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	577	PHATR_46848	556484	Phaeodactylum tricornutum (strain CCAP 1055/1)	Phaeodactylum tricornutum (strain CCAP 1055/1)	True	IPR056743	domain		577	353	479	CONTINUOUS	trm5
B6AJK7	tRNA (guanine(37)-N1)-methyltransferase	463	CMU_021620	441375	Cryptosporidium muris (strain RN66)	Cryptosporidium muris (strain RN66)	True	IPR056743	domain		463	224	319	CONTINUOUS	trm5
B6HGH6	tRNA (guanine(37)-N1)-methyltransferase	480	TRM5	500485	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	Penicillium rubens (strain ATCC 28089 / DSM 1075 / NRRL 1951 / Wisconsin 54-1255)	True	IPR056743	domain		480	218	316	CONTINUOUS	trm5
B6JV53	tRNA (guanine(37)-N1)-methyltransferase	434	trm5	402676	Schizosaccharomyces japonicus (strain yFS275 / FY16936)	Schizosaccharomyces japonicus (strain yFS275 / FY16936) (Fission yeast)	True	IPR056743	domain		434	196	293	CONTINUOUS	trm5
B6K7L9	tRNA wybutosine-synthesizing protein 2	434	trm12	402676	Schizosaccharomyces japonicus (strain yFS275 / FY16936)	Schizosaccharomyces japonicus (strain yFS275 / FY16936) (Fission yeast)	True	IPR056743	domain		434	233	304	CONTINUOUS	trm5
B6QVZ1	tRNA (guanine(37)-N1)-methyltransferase	497	TRM5	441960	Talaromyces marneffei (strain ATCC 18224 / CBS 334.59 / QM 7333)	Talaromyces marneffei (strain ATCC 18224 / CBS 334.59 / QM 7333)	True	IPR056743	domain		497	236	333	CONTINUOUS	trm5
B6YV82	tRNA (guanine(37)-N(1))-methyltransferase Trm5b	331	TON_0673	523850	Thermococcus onnurineus (strain NA1)	Thermococcus onnurineus (strain NA1)	True	IPR056743	domain		331	146	302	CONTINUOUS	trm5
B6YVF8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	279	taw2	523850	Thermococcus onnurineus (strain NA1)	Thermococcus onnurineus (strain NA1)	True	IPR056743	domain		279	91	252	CONTINUOUS	trm5
B6YXT9	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	337	TON_1412	523850	Thermococcus onnurineus (strain NA1)	Thermococcus onnurineus (strain NA1)	True	IPR056743	domain		337	152	313	CONTINUOUS	trm5
B7FTW3	tRNA (guanine(37)-N(1))-methyltransferase 1	436	PHATRDRAFT_44373	556484	Phaeodactylum tricornutum (strain CCAP 1055/1)	Phaeodactylum tricornutum (strain CCAP 1055/1)	True	IPR056743	domain		436	205	357	CONTINUOUS	trm5
B7G5J1	tRNA (guanine(37)-N(1))-methyltransferase 2	587	PHATRDRAFT_47967	556484	Phaeodactylum tricornutum (strain CCAP 1055/1)	Phaeodactylum tricornutum (strain CCAP 1055/1)	True	IPR056743	domain		587	337	431	CONTINUOUS	trm5
B7T4L2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	359		7246	Drosophila affinis	Drosophila affinis (Fruit fly)	True	IPR056743	domain		359	197	331	CONTINUOUS	trm5
B8A5G9	tRNA (guanine(37)-N(1))-methyltransferase	480	trmt5	7955	Danio rerio	Danio rerio (Zebrafish)	True	IPR056743	domain		480	249	380	CONTINUOUS	trm5
B8AF27	tRNA (guanine(37)-N1)-methyltransferase	677	OsI_07994	39946	Oryza sativa subsp. indica	Oryza sativa subsp. indica (Rice)	True	IPR056743	domain		677	191	289	CONTINUOUS	trm5
B8AF27	tRNA (guanine(37)-N1)-methyltransferase	677	OsI_07994	39946	Oryza sativa subsp. indica	Oryza sativa subsp. indica (Rice)	True	IPR056743	domain		677	403	501	CONTINUOUS	trm5
B8B6M1	tRNA wybutosine-synthesizing protein 2/3/4	1083	OsI_26187	39946	Oryza sativa subsp. indica	Oryza sativa subsp. indica (Rice)	True	IPR056743	domain		1083	890	1051	CONTINUOUS	trm5
B8BQY5	tRNA (guanine(37)-N(1))-methyltransferase	480	THAPSDRAFT_268027	35128	Thalassiosira pseudonana	Thalassiosira pseudonana (Marine diatom)	True	IPR056743	domain		480	220	388	CONTINUOUS	trm5
B8C2L3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	376	THAPSDRAFT_22685	35128	Thalassiosira pseudonana	Thalassiosira pseudonana (Marine diatom)	True	IPR056743	domain		376	163	262	CONTINUOUS	trm5
B8C2T3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	203	THAPSDRAFT_262512	35128	Thalassiosira pseudonana	Thalassiosira pseudonana (Marine diatom)	True	IPR056743	domain		203	5	100	CONTINUOUS	trm5
B8CG13	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	574	THAPSDRAFT_25799	35128	Thalassiosira pseudonana	Thalassiosira pseudonana (Marine diatom)	True	IPR056743	domain		574	443	521	CONTINUOUS	trm5
B8GFM7	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	315	Mpal_2646	521011	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	True	IPR056743	domain		315	133	270	CONTINUOUS	trm5
B8GKP4	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	288	Mpal_1885	521011	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	True	IPR056743	domain		288	114	248	CONTINUOUS	trm5
B8MTF6	tRNA (guanine(37)-N1)-methyltransferase	497	TRM5	441959	Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006)	Talaromyces stipitatus (strain ATCC 10500 / CBS 375.48 / QM 6759 / NRRL 1006)	True	IPR056743	domain		497	236	331	CONTINUOUS	trm5
B9LUH8	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	329	Hlac_0733	416348	Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34)	Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 / JCM 8891 / ACAM 34)	True	IPR056743	domain		329	141	296	CONTINUOUS	trm5
B9WEG9	tRNA wybutosine-synthesizing protein 2	411	Cd36_85820	573826	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841)	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)	True	IPR056743	domain		411	202	294	CONTINUOUS	trm5
B9WG51	tRNA (guanine(37)-N1)-methyltransferase	465	TRM5	573826	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841)	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)	True	IPR056743	domain		465	211	306	CONTINUOUS	trm5
C0H537	tRNA (guanine(37)-N(1))-methyltransferase	781	PFI0700c	36329	Plasmodium falciparum (isolate 3D7)	Plasmodium falciparum (isolate 3D7)	True	IPR056743	domain		781	421	521	CONTINUOUS	trm5
C0NUP2	tRNA (guanine(37)-N(1))-methyltransferase	483	TRM5	447093	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432)	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus)	True	IPR056743	domain		483	228	323	CONTINUOUS	trm5
C0PNY5	tRNA (guanine(37)-N1)-methyltransferase	490		4577	Zea mays	Zea mays (Maize)	True	IPR056743	domain		490	184	283	CONTINUOUS	trm5
C1E6M6	TWY3 methyltransferase	1107	MICPUN_58711	296587	Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709)	Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709) (Picoplanktonic green alga)	True	IPR056743	domain		1107	463	603	CONTINUOUS	trm5
C1EGT8	tRNA (guanine(37)-N1)-methyltransferase	386	MICPUN_109456	296587	Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709)	Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709) (Picoplanktonic green alga)	True	IPR056743	domain		386	160	253	CONTINUOUS	trm5
C1EI16	tRNA (guanine(37)-N1)-methyltransferase	449	MICPUN_64422	296587	Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709)	Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709) (Picoplanktonic green alga)	True	IPR056743	domain		449	197	294	CONTINUOUS	trm5
C1FZM6	tRNA (guanine(37)-N1)-methyltransferase	524	TRM5	502780	Paracoccidioides brasiliensis (strain Pb18)	Paracoccidioides brasiliensis (strain Pb18)	True	IPR056743	domain		524	261	368	CONTINUOUS	trm5
C1GT66	tRNA (guanine(37)-N1)-methyltransferase	524	TRM5	502779	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01)	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01)	True	IPR056743	domain		524	261	365	CONTINUOUS	trm5
C1MP56	tRNA (guanine(37)-N1)-methyltransferase	532	MICPUCDRAFT_46659	564608	Micromonas pusilla (strain CCMP1545)	Micromonas pusilla (strain CCMP1545) (Picoplanktonic green alga)	True	IPR056743	domain		532	308	388	CONTINUOUS	trm5
C1MUS7	TWY3 methyltransferase	1079	MICPUCDRAFT_58919	564608	Micromonas pusilla (strain CCMP1545)	Micromonas pusilla (strain CCMP1545) (Picoplanktonic green alga)	True	IPR056743	domain		1079	453	605	CONTINUOUS	trm5
C1N669	tRNA (guanine(37)-N1)-methyltransferase	422	MICPUCDRAFT_22474	564608	Micromonas pusilla (strain CCMP1545)	Micromonas pusilla (strain CCMP1545) (Picoplanktonic green alga)	True	IPR056743	domain		422	194	332	CONTINUOUS	trm5
C4JHX1	tRNA (guanine(37)-N1)-methyltransferase	465	TRM5	336963	Uncinocarpus reesii (strain UAMH 1704)	Uncinocarpus reesii (strain UAMH 1704)	True	IPR056743	domain		465	202	298	CONTINUOUS	trm5
C4M572	tRNA (guanine(37)-N(1))-methyltransferase	382	EHI_111740	294381	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	True	IPR056743	domain		382	184	333	CONTINUOUS	trm5
C4R2I1	tRNA wybutosine-synthesizing protein 2	440	PAS_chr2-2_0212	644223	Komagataella phaffii (strain GS115 / ATCC 20864)	Komagataella phaffii (strain GS115 / ATCC 20864) (Yeast)	True	IPR056743	domain		440	227	305	CONTINUOUS	trm5
C4R544	tRNA (guanine(37)-N1)-methyltransferase	478	TRM5	644223	Komagataella phaffii (strain GS115 / ATCC 20864)	Komagataella phaffii (strain GS115 / ATCC 20864) (Yeast)	True	IPR056743	domain		478	224	339	CONTINUOUS	trm5
C4XXZ1	tRNA (guanine(37)-N1)-methyltransferase	491	TRM5	306902	Clavispora lusitaniae (strain ATCC 42720)	Clavispora lusitaniae (strain ATCC 42720) (Yeast)	True	IPR056743	domain		491	232	334	CONTINUOUS	trm5
C4Y986	tRNA wybutosine-synthesizing protein 2	422	CLUG_04764	306902	Clavispora lusitaniae (strain ATCC 42720)	Clavispora lusitaniae (strain ATCC 42720) (Yeast)	True	IPR056743	domain		422	211	281	CONTINUOUS	trm5
C4YH95	tRNA (guanine(37)-N(1))-methyltransferase	449	TRM5	294748	Candida albicans (strain WO-1)	Candida albicans (strain WO-1) (Yeast)	True	IPR056743	domain		449	193	288	CONTINUOUS	trm5
C4YNW5	tRNA wybutosine-synthesizing protein 2	419	CAWG_02898	294748	Candida albicans (strain WO-1)	Candida albicans (strain WO-1) (Yeast)	True	IPR056743	domain		419	215	311	CONTINUOUS	trm5
C5A1V1	23S rRNA (Uracil-5-)-methyltransferase (RumA)	421	rumA-1	593117	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	True	IPR056743	domain		421	277	334	CONTINUOUS	trm5
C5A2F0	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	336	TGAM_2067	593117	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	True	IPR056743	domain		336	152	308	CONTINUOUS	trm5
C5A4L9	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	368	taw2	593117	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	True	IPR056743	domain		368	181	342	CONTINUOUS	trm5
C5A5B5	tRNA (guanine(37)-N(1))-methyltransferase Trm5b	331	TGAM_0925	593117	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	Thermococcus gammatolerans (strain DSM 15229 / JCM 11827 / EJ3)	True	IPR056743	domain		331	146	305	CONTINUOUS	trm5
C5DMQ4	tRNA wybutosine-synthesizing protein 2	410	KLTH0G10780g	559295	Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284)	Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284) (Yeast)	True	IPR056743	domain		410	219	298	CONTINUOUS	trm5
C5DPC7	tRNA wybutosine-synthesizing protein 2	408	ZYRO0A02266g	559307	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	True	IPR056743	domain		408	209	282	CONTINUOUS	trm5
C5DU73	tRNA (guanine(37)-N1)-methyltransferase	490	TRM5	559307	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229)	True	IPR056743	domain		490	233	329	CONTINUOUS	trm5
C5E3M2	tRNA (guanine(37)-N1)-methyltransferase	495	TRM5	559295	Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284)	Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284) (Yeast)	True	IPR056743	domain		495	238	334	CONTINUOUS	trm5
C5FYV0	tRNA (guanine(37)-N1)-methyltransferase	478	TRM5	554155	Arthroderma otae (strain ATCC MYA-4605 / CBS 113480)	Arthroderma otae (strain ATCC MYA-4605 / CBS 113480)	True	IPR056743	domain		478	223	320	CONTINUOUS	trm5
C5L9V9	tRNA (guanine(37)-N1)-methyltransferase	414	Pmar_PMAR005976	423536	Perkinsus marinus (strain ATCC 50983 / TXsc)	Perkinsus marinus (strain ATCC 50983 / TXsc)	True	IPR056743	domain		414	187	324	CONTINUOUS	trm5
C5LCS8	TRM5/TYW2-like methyltransferase domain-containing protein	105	Pmar_PMAR011808	423536	Perkinsus marinus (strain ATCC 50983 / TXsc)	Perkinsus marinus (strain ATCC 50983 / TXsc)	True	IPR056743	domain		105	9	96	CONTINUOUS	trm5
C5LZN7	tRNA (guanine(37)-N1)-methyltransferase	414	Pmar_PMAR004442	423536	Perkinsus marinus (strain ATCC 50983 / TXsc)	Perkinsus marinus (strain ATCC 50983 / TXsc)	True	IPR056743	domain		414	187	324	CONTINUOUS	trm5
C5M2N7	tRNA (guanine(37)-N1)-methyltransferase	460	TRM5	294747	Candida tropicalis (strain ATCC MYA-3404 / T1)	Candida tropicalis (strain ATCC MYA-3404 / T1) (Yeast)	True	IPR056743	domain		460	211	304	CONTINUOUS	trm5
C5MAD7	tRNA wybutosine-synthesizing protein 2	397	CTRG_02449	294747	Candida tropicalis (strain ATCC MYA-3404 / T1)	Candida tropicalis (strain ATCC MYA-3404 / T1) (Yeast)	True	IPR056743	domain		397	188	281	CONTINUOUS	trm5
C5XX79	tRNA (guanine(37)-N(1))-methyltransferase	465	Sb04g025390	4558	Sorghum bicolor	Sorghum bicolor (Sorghum)	True	IPR056743	domain		465	163	261	CONTINUOUS	trm5
C6A0M6	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	333	TSIB_0103	604354	Thermococcus sibiricus (strain DSM 12597 / MM 739)	Thermococcus sibiricus (strain DSM 12597 / MM 739)	True	IPR056743	domain		333	149	308	CONTINUOUS	trm5
C6A4G7	tRNA (guanine(37)-N(1))-methyltransferase Trm5b	333	TSIB_1461	604354	Thermococcus sibiricus (strain DSM 12597 / MM 739)	Thermococcus sibiricus (strain DSM 12597 / MM 739)	True	IPR056743	domain		333	150	309	CONTINUOUS	trm5
C6A521	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	280	taw2	604354	Thermococcus sibiricus (strain DSM 12597 / MM 739)	Thermococcus sibiricus (strain DSM 12597 / MM 739)	True	IPR056743	domain		280	92	252	CONTINUOUS	trm5
C7DH83	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	349	UNLARM2_0429	425595	Candidatus Micrarchaeum acidiphilum ARMAN-2	Candidatus Micrarchaeum acidiphilum ARMAN-2	True	IPR056743	domain		349	163	320	CONTINUOUS	trm5
C7NPY3	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	326	Huta_0242	519442	Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2)	Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2)	True	IPR056743	domain		326	140	283	CONTINUOUS	trm5
C7NVB0	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	365	taw2	519442	Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2)	Halorhabdus utahensis (strain DSM 12940 / JCM 11049 / AX-2)	True	IPR056743	domain		365	181	338	CONTINUOUS	trm5
C7P297	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	360	taw2	485914	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	True	IPR056743	domain		360	152	187	CONTINUOUS	trm5
C7P297	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	360	taw2	485914	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	True	IPR056743	domain		360	206	333	CONTINUOUS	trm5
C7P4P5	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	333	Hmuk_1954	485914	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	Halomicrobium mukohataei (strain ATCC 700874 / DSM 12286 / JCM 9738 / NCIMB 13541)	True	IPR056743	domain		333	147	287	CONTINUOUS	trm5
C7P598	tRNA (guanine(37)-N(1))-methyltransferase Trm5b	336	Mefer_1473	573064	Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86)	Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86)	True	IPR056743	domain		336	160	311	CONTINUOUS	trm5
C7P5B5	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	247	taw2	573064	Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86)	Methanocaldococcus fervens (strain DSM 4213 / JCM 15782 / AG86)	True	IPR056743	domain		247	59	221	CONTINUOUS	trm5
C7YK87	tRNA (guanine(37)-N(1))-methyltransferase	465	TRM5	660122	Fusarium vanettenii (strain ATCC MYA-4622 / CBS 123669 / FGSC 9596 / NRRL 45880 / 77-13-4)	Fusarium vanettenii (strain ATCC MYA-4622 / CBS 123669 / FGSC 9596 / NRRL 45880 / 77-13-4)	True	IPR056743	domain		465	214	316	CONTINUOUS	trm5
C7YWG5	tRNA wybutosine-synthesizing protein 2	382	NECHADRAFT_30345	660122	Fusarium vanettenii (strain ATCC MYA-4622 / CBS 123669 / FGSC 9596 / NRRL 45880 / 77-13-4)	Fusarium vanettenii (strain ATCC MYA-4622 / CBS 123669 / FGSC 9596 / NRRL 45880 / 77-13-4)	True	IPR056743	domain		382	165	253	CONTINUOUS	trm5
C8VJ35	tRNA (guanine(37)-N(1))-methyltransferase	478	trm5	227321	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	True	IPR056743	domain		478	218	313	CONTINUOUS	trm5
C9RFG8	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	250	taw2	579137	Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7)	Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7)	True	IPR056743	domain		250	61	220	CONTINUOUS	trm5
C9RI34	tRNA (guanine(37)-N(1))-methyltransferase Trm5b	336	Metvu_1383	579137	Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7)	Methanocaldococcus vulcanius (strain ATCC 700851 / DSM 12094 / M7)	True	IPR056743	domain		336	160	311	CONTINUOUS	trm5
C9SM09	tRNA (guanine(37)-N1)-methyltransferase	443	TRM5	526221	Verticillium alfalfae (strain VaMs.102 / ATCC MYA-4576 / FGSC 10136)	Verticillium alfalfae (strain VaMs.102 / ATCC MYA-4576 / FGSC 10136) (Verticillium wilt of alfalfa)	True	IPR056743	domain		443	213	311	CONTINUOUS	trm5
D0MYH9	tRNA wybutosine-synthesizing protein 3	940	PITG_03780	403677	Phytophthora infestans (strain T30-4)	Phytophthora infestans (strain T30-4) (Potato late blight agent)	True	IPR056743	domain		940	742	888	CONTINUOUS	trm5
D0NLC2	tRNA (guanine(37)-N(1))-methyltransferase	411	PITG_12867	403677	Phytophthora infestans (strain T30-4)	Phytophthora infestans (strain T30-4) (Potato late blight agent)	True	IPR056743	domain		411	193	317	CONTINUOUS	trm5
D1YV05	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	289	taw2	304371	Methanocella paludicola (strain DSM 17711 / JCM 13418 / NBRC 101707 / SANAE)	Methanocella paludicola (strain DSM 17711 / JCM 13418 / NBRC 101707 / SANAE)	True	IPR056743	domain		289	103	261	CONTINUOUS	trm5
D1YX25	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	331	MCP_0925	304371	Methanocella paludicola (strain DSM 17711 / JCM 13418 / NBRC 101707 / SANAE)	Methanocella paludicola (strain DSM 17711 / JCM 13418 / NBRC 101707 / SANAE)	True	IPR056743	domain		331	143	299	CONTINUOUS	trm5
D2RGW9	tRNA (guanine(37)-N(1))-methyltransferase	277	Arcpr_0478	572546	Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18)	Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18)	True	IPR056743	domain		277	85	245	CONTINUOUS	trm5
D2RHI6	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	333	taw2	572546	Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18)	Archaeoglobus profundus (strain DSM 5631 / JCM 9629 / NBRC 100127 / Av18)	True	IPR056743	domain		333	149	306	CONTINUOUS	trm5
D2RU34	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	416	taw2	543526	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	True	IPR056743	domain		416	204	315	CONTINUOUS	trm5
D2RU34	tRNA(Phe) (4-demethylwyosine(37)-C(7)) aminocarboxypropyltransferase	416	taw2	543526	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	True	IPR056743	domain		416	342	386	CONTINUOUS	trm5
D2RX98	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	326	Htur_2749	543526	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	Haloterrigena turkmenica (strain ATCC 51198 / DSM 5511 / JCM 9101 / NCIMB 13204 / VKM B-1734 / 4k)	True	IPR056743	domain		326	140	296	CONTINUOUS	trm5
D2V5V2	SAM-dependent methyltransferase TRM5/TYW2-type domain-containing protein	357	NAEGRDRAFT_31272	5762	Naegleria gruberi	Naegleria gruberi (Amoeba)	True	IPR056743	domain		357	133	283	CONTINUOUS	trm5
