protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A9R1BC08	Ubiquitin carboxyl-terminal hydrolase	92	TRITD_6Bv1G141650	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		92	1	83	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1BC42	Ubiquitin carboxyl-terminal hydrolase	236	TRITD_6Bv1G141650	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		236	1	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1BG27	Ubiquitin carboxyl-terminal hydrolase	339	TRITD_6Bv1G222800	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		339	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1BG28	Ubiquitin carboxyl-terminal hydrolase	299	TRITD_6Bv1G222800	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		299	1	225	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1P196	ubiquitinyl hydrolase 1	99	TRITD_2Av1G232120	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		99	1	99	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1P7T3	Ubiquitin carboxyl-terminal hydrolase	169	TRITD_2Av1G281980	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		169	8	167	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1P7U1	Ubiquitin carboxyl-terminal hydrolase	148	TRITD_2Av1G281980	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		148	10	147	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1P7Z3	Ubiquitin carboxyl-terminal hydrolase	241	TRITD_2Av1G281980	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		241	11	239	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1P808	Ubiquitin carboxyl-terminal hydrolase	240	TRITD_2Av1G281980	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		240	11	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1PUW3	Ubiquitin carboxyl-terminal hydrolase	223	TRITD_2Bv1G194060	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		223	1	223	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1Q1Q1	Ubiquitin carboxyl-terminal hydrolase	148	TRITD_2Bv1G248370	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		148	10	147	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1Q225	Ubiquitin carboxyl-terminal hydrolase	240	TRITD_2Bv1G248370	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		240	11	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1RB69	Ubiquitin carboxyl-terminal hydrolase	157	TRITD_2Av1G232120	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		157	1	157	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1RU98	Ubiquitin carboxyl-terminal hydrolase	241	TRITD_2Bv1G248370	4567	Triticum turgidum subsp. durum	Triticum turgidum subsp. durum (Durum wheat)	True	IPR036959	homologous_superfamily		241	11	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1SEK7	Ubiquitin carboxyl-terminal hydrolase	218		630221	Cyprinus carpio carpio	Cyprinus carpio carpio	True	IPR036959	homologous_superfamily		218	1	218	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1SJZ0	Ubiquitin carboxyl-terminal hydrolase	230	LOC100050355	9796	Equus caballus	Equus caballus (Horse)	True	IPR036959	homologous_superfamily		230	1	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1SQI1	Ubiquitin carboxyl-terminal hydrolase	334		630221	Cyprinus carpio carpio	Cyprinus carpio carpio	True	IPR036959	homologous_superfamily		334	2	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1TLZ3	Ubiquitin carboxyl-terminal hydrolase	312	Uch-L5	64838	Fopius arisanus	Fopius arisanus	True	IPR036959	homologous_superfamily		312	1	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1WTU0	Ubiquitin carboxyl-terminal hydrolase	334	LSAT_V11C900461720	4236	Lactuca sativa	Lactuca sativa (Garden lettuce)	True	IPR036959	homologous_superfamily		334	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9R1WV32	Ubiquitin carboxyl-terminal hydrolase	220	LSAT_V11C900467390	4236	Lactuca sativa	Lactuca sativa (Garden lettuce)	True	IPR036959	homologous_superfamily		220	5	216	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9U8EAY5	Ubiquitin carboxyl-terminal hydrolase	663	LOC106066159	6526	Biomphalaria glabrata	Biomphalaria glabrata (Bloodfluke planorb)	True	IPR036959	homologous_superfamily		663	1	241	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9U8EBA6	Ubiquitin carboxyl-terminal hydrolase	668	LOC106066159	6526	Biomphalaria glabrata	Biomphalaria glabrata (Bloodfluke planorb)	True	IPR036959	homologous_superfamily		668	1	241	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1DWA3	Ubiquitin carboxyl-terminal hydrolase	223	UCHL1	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		223	1	223	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1E292	Ubiquitin carboxyl-terminal hydrolase	729	BAP1	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		729	1	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1E2C0	Ubiquitin carboxyl-terminal hydrolase BAP1	647	BAP1	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		647	1	156	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1FC07	Ubiquitin carboxyl-terminal hydrolase	258	UCHL3	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		258	1	258	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1FC19	Ubiquitin carboxyl-terminal hydrolase	294	UCHL3	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		294	1	294	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1FC26	Ubiquitin carboxyl-terminal hydrolase	230	UCHL3	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		230	1	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1GF36	Ubiquitin carboxyl-terminal hydrolase	329	UCHL5	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		329	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9V1GF50	Ubiquitin carboxyl-terminal hydrolase	328	UCHL5	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		328	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2VG44	Ubiquitin carboxyl-terminal hydrolase	219	UCHL1	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		219	1	219	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2W1W7	Ubiquitin carboxyl-terminal hydrolase	487	UCHL5	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		487	174	386	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2W2C6	Ubiquitin carboxyl-terminal hydrolase	488	UCHL5	9691	Panthera pardus	Panthera pardus (Leopard)	True	IPR036959	homologous_superfamily		488	174	386	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WD32	Ubiquitin carboxyl-terminal hydrolase	224	LOC102986116	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	False	IPR036959	homologous_superfamily		224	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WD41	Ubiquitin carboxyl-terminal hydrolase	224	LOC112066944	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	False	IPR036959	homologous_superfamily		224	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WIW7	Ubiquitin carboxyl-terminal hydrolase	746	BAP1	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		746	1	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WIY6	Ubiquitin carboxyl-terminal hydrolase BAP1	722	BAP1	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		722	1	214	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WJU5	Ubiquitin carboxyl-terminal hydrolase	734	BAP1	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		734	1	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WLD6	Ubiquitin carboxyl-terminal hydrolase	328	UCHL5	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		328	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WLS2	Ubiquitin carboxyl-terminal hydrolase	329	UCHL5	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		329	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2WTE9	Ubiquitin carboxyl-terminal hydrolase	230	LOC102973890	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		230	1	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2X2K7	Ubiquitin carboxyl-terminal hydrolase	326	UCHL3	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		326	89	256	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2X2K9	Ubiquitin carboxyl-terminal hydrolase	314	UCHL3	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		314	89	314	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2X2R4	Ubiquitin carboxyl-terminal hydrolase	337	UCHL3	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		337	89	337	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2X2S1	Ubiquitin carboxyl-terminal hydrolase	243	UCHL3	9755	Physeter macrocephalus	Physeter macrocephalus (Sperm whale)	True	IPR036959	homologous_superfamily		243	3	243	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W2XP85	Ubiquitin carboxyl-terminal hydrolase	208	uchl1	158456	Betta splendens	Betta splendens (Siamese fighting fish)	True	IPR036959	homologous_superfamily		208	1	205	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3B877	Ubiquitin carboxyl-terminal hydrolase	222	LOC106057299	6526	Biomphalaria glabrata	Biomphalaria glabrata (Bloodfluke planorb)	True	IPR036959	homologous_superfamily		222	2	217	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3C4G1	Ubiquitin carboxyl-terminal hydrolase	329	LOC130497566	3726	Raphanus sativus	Raphanus sativus (Radish)	True	IPR036959	homologous_superfamily		329	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3DPY8	Ubiquitin carboxyl-terminal hydrolase	234	LOC108834818	3726	Raphanus sativus	Raphanus sativus (Radish)	True	IPR036959	homologous_superfamily		234	7	233	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3FJZ2	Ubiquitin carboxyl-terminal hydrolase	725	BAP1	9837	Camelus bactrianus	Camelus bactrianus (Bactrian camel)	True	IPR036959	homologous_superfamily		725	1	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3FRS5	Ubiquitin carboxyl-terminal hydrolase	328	UCHL5	9837	Camelus bactrianus	Camelus bactrianus (Bactrian camel)	True	IPR036959	homologous_superfamily		328	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3H2H3	Ubiquitin carboxyl-terminal hydrolase	729	BAP1	9837	Camelus bactrianus	Camelus bactrianus (Bactrian camel)	True	IPR036959	homologous_superfamily		729	1	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3H5B1	Ubiquitin carboxyl-terminal hydrolase	194	UCHL3	9837	Camelus bactrianus	Camelus bactrianus (Bactrian camel)	True	IPR036959	homologous_superfamily		194	1	194	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3H606	Ubiquitin carboxyl-terminal hydrolase	329	UCHL5	9837	Camelus bactrianus	Camelus bactrianus (Bactrian camel)	True	IPR036959	homologous_superfamily		329	1	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W3HBG2	Ubiquitin carboxyl-terminal hydrolase	258	UCHL3	9837	Camelus bactrianus	Camelus bactrianus (Bactrian camel)	True	IPR036959	homologous_superfamily		258	1	258	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4HNS1	Ubiquitin carboxyl-terminal hydrolase	264	POLS_LOCUS3847	99116	Penicillium olsonii	Penicillium olsonii	True	IPR036959	homologous_superfamily		264	27	263	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4HR06	Ubiquitin carboxyl-terminal hydrolase	317	POLS_LOCUS4543	99116	Penicillium olsonii	Penicillium olsonii	True	IPR036959	homologous_superfamily		317	1	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4JBF4	Ubiquitin carboxyl-terminal hydrolase	315	PSALAMII_LOCUS6580	1612424	Penicillium salamii	Penicillium salamii	True	IPR036959	homologous_superfamily		315	1	239	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4JYI4	Ubiquitin carboxyl-terminal hydrolase	260	PSALAMII_LOCUS10025	1612424	Penicillium salamii	Penicillium salamii	True	IPR036959	homologous_superfamily		260	22	259	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4K612	Ubiquitin carboxyl-terminal hydrolase	261	PEGY_LOCUS548	1303716	Penicillium egyptiacum	Penicillium egyptiacum	True	IPR036959	homologous_superfamily		261	33	259	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4KH30	Ubiquitin carboxyl-terminal hydrolase	249	PEGY_LOCUS6503	1303716	Penicillium egyptiacum	Penicillium egyptiacum	True	IPR036959	homologous_superfamily		249	7	248	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4KJZ1	Ubiquitin carboxyl-terminal hydrolase	404	PEGY_LOCUS8070	1303716	Penicillium egyptiacum	Penicillium egyptiacum	True	IPR036959	homologous_superfamily		404	24	266	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4NE66	Ubiquitin carboxyl-terminal hydrolase	400	PSALAMII_LOCUS3210	1612424	Penicillium salamii	Penicillium salamii	True	IPR036959	homologous_superfamily		400	24	266	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4NGL8	Ubiquitin carboxyl-terminal hydrolase	228	PSALAMII_LOCUS5032	1612424	Penicillium salamii	Penicillium salamii	True	IPR036959	homologous_superfamily		228	4	228	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4P9M7	Ubiquitin carboxyl-terminal hydrolase	317	PEGY_LOCUS10519	1303716	Penicillium egyptiacum	Penicillium egyptiacum	True	IPR036959	homologous_superfamily		317	2	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4RNU0	Ubiquitin carboxyl-terminal hydrolase	268	CGXH109_LOCUS31030	2664923	Colletotrichum noveboracense	Colletotrichum noveboracense	True	IPR036959	homologous_superfamily		268	30	267	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4RR52	Ubiquitin carboxyl-terminal hydrolase	527	CGXH109_LOCUS51494	2664923	Colletotrichum noveboracense	Colletotrichum noveboracense	True	IPR036959	homologous_superfamily		527	134	384	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4RUS5	ubiquitinyl hydrolase 1	884	CGXH109_LOCUS70974	2664923	Colletotrichum noveboracense	Colletotrichum noveboracense	True	IPR036959	homologous_superfamily		884	572	790	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4SCC9	ubiquitinyl hydrolase 1	414	FWILDA_LOCUS1628	1117311	Funneliformis geosporum	Funneliformis geosporum	True	IPR036959	homologous_superfamily		414	8	270	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4SJN8	Ubiquitin carboxyl-terminal hydrolase	239	FWILDA_LOCUS5348	1117311	Funneliformis geosporum	Funneliformis geosporum	True	IPR036959	homologous_superfamily		239	5	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4UAW0	Ubiquitin carboxyl-terminal hydrolase	240	PDIGIT_LOCUS5560	1303443	Periconia digitata	Periconia digitata	True	IPR036959	homologous_superfamily		240	1	239	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4UFB2	Ubiquitin carboxyl-terminal hydrolase	270	PDIGIT_LOCUS7960	1303443	Periconia digitata	Periconia digitata	True	IPR036959	homologous_superfamily		270	33	265	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4UHZ1	Ubiquitin carboxyl-terminal hydrolase	314	PDIGIT_LOCUS9421	1303443	Periconia digitata	Periconia digitata	True	IPR036959	homologous_superfamily		314	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4ULJ4	Ubiquitin carboxyl-terminal hydrolase	245	PDIGIT_LOCUS9563	1303443	Periconia digitata	Periconia digitata	True	IPR036959	homologous_superfamily		245	2	242	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4UMH9	ubiquitinyl hydrolase 1	569	PDIGIT_LOCUS12032	1303443	Periconia digitata	Periconia digitata	True	IPR036959	homologous_superfamily		569	153	423	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4WSB8	Ubiquitin carboxyl-terminal hydrolase	691	FWILDA_LOCUS6935	1117311	Funneliformis geosporum	Funneliformis geosporum	True	IPR036959	homologous_superfamily		691	7	223	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4XEG6	Ubiquitin carboxyl-terminal hydrolase	227	PDIGIT_LOCUS1918	1303443	Periconia digitata	Periconia digitata	True	IPR036959	homologous_superfamily		227	1	226	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W4XG61	Ubiquitin carboxyl-terminal hydrolase	237	CANVERA_P1993	1227364	Candida verbasci	Candida verbasci	True	IPR036959	homologous_superfamily		237	1	236	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W5WVN1	Ubiquitin carboxyl-terminal hydrolase	232	BaOVIS_025250	5869	Babesia ovis	Babesia ovis	True	IPR036959	homologous_superfamily		232	1	225	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W6BG33	Ubiquitin carboxyl-terminal hydrolase	302	PLESTMB000518	330485	Pleodorina starrii	Pleodorina starrii	True	IPR036959	homologous_superfamily		302	2	209	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W6EZT6	Ubiquitin carboxyl-terminal hydrolase	197	PLESTMB000525	330485	Pleodorina starrii	Pleodorina starrii	True	IPR036959	homologous_superfamily		197	1	190	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W6SV29	Ubiquitin carboxyl-terminal hydrolase	248	Cboi02_000097700	5477	Candida boidinii	Candida boidinii (Yeast)	True	IPR036959	homologous_superfamily		248	9	247	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W6T019	ubiquitinyl hydrolase 1	131	Amon01_000919800	43982	Ambrosiozyma monospora	Ambrosiozyma monospora (Yeast)	True	IPR036959	homologous_superfamily		131	2	130	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W6TEL6	Ubiquitin carboxyl-terminal hydrolase	328	Plil01_000210400	2077276	Phytophthora lilii	Phytophthora lilii	True	IPR036959	homologous_superfamily		328	9	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W6TJU4	Ubiquitin carboxyl-terminal hydrolase	147	Plil01_000539200	2077276	Phytophthora lilii	Phytophthora lilii	True	IPR036959	homologous_superfamily		147	5	114	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W6Z6K4	Ubiquitin carboxyl-terminal hydrolase	298	TrLO_g882	1714387	Triparma laevis f. longispina	Triparma laevis f. longispina	True	IPR036959	homologous_superfamily		298	1	221	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7B0I5	Ubiquitin carboxyl-terminal hydrolase	298	TrST_g8163	1606541	Triparma strigata	Triparma strigata	True	IPR036959	homologous_superfamily		298	1	221	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7C6F6	Ubiquitin carboxyl-terminal hydrolase	298	TrVE_jg3408	1606542	Triparma verrucosa	Triparma verrucosa	True	IPR036959	homologous_superfamily		298	1	221	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7CIT5	Ubiquitin carboxyl-terminal hydrolase	241	TrVE_jg13652	1606542	Triparma verrucosa	Triparma verrucosa	True	IPR036959	homologous_superfamily		241	3	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7D475	Ubiquitin carboxyl-terminal hydrolase	327	Pfra01_002514700	1490495	Phytophthora fragariaefolia	Phytophthora fragariaefolia	True	IPR036959	homologous_superfamily		327	21	237	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7E4N1	Ubiquitin carboxyl-terminal hydrolase	230	TrRE_jg4681	2557542	Triparma retinervis	Triparma retinervis	True	IPR036959	homologous_superfamily		230	1	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7EK39	Ubiquitin carboxyl-terminal hydrolase	241	TrST_g4925	1606541	Triparma strigata	Triparma strigata	True	IPR036959	homologous_superfamily		241	3	240	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7GCE1	Ubiquitin carboxyl-terminal hydrolase	325	TrCOL_g13512	722753	Triparma columacea	Triparma columacea	True	IPR036959	homologous_superfamily		325	1	248	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7GDS4	Ubiquitin carboxyl-terminal hydrolase	230	TrCOL_g13427	722753	Triparma columacea	Triparma columacea	True	IPR036959	homologous_superfamily		230	1	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7GPW8	Ubiquitin carboxyl-terminal hydrolase	235	HRI_000027000	183268	Hibiscus trionum	Hibiscus trionum (Flower of an hour)	True	IPR036959	homologous_superfamily		235	7	232	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7HL26	Ubiquitin carboxyl-terminal hydrolase	334	HRI_001551500	183268	Hibiscus trionum	Hibiscus trionum (Flower of an hour)	True	IPR036959	homologous_superfamily		334	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7IWU8	Ubiquitin carboxyl-terminal hydrolase	334	HRI_004049400	183268	Hibiscus trionum	Hibiscus trionum (Flower of an hour)	True	IPR036959	homologous_superfamily		334	1	224	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7J3B7	Ubiquitin carboxyl-terminal hydrolase	279	HRI_004278600	183268	Hibiscus trionum	Hibiscus trionum (Flower of an hour)	True	IPR036959	homologous_superfamily		279	6	230	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7L061	Ubiquitin carboxyl-terminal hydrolase	242	TrLO_g15662	1714387	Triparma laevis f. longispina	Triparma laevis f. longispina	True	IPR036959	homologous_superfamily		242	4	241	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7MGW6	Ubiquitin carboxyl-terminal hydrolase	312	HRI_004049500	183268	Hibiscus trionum	Hibiscus trionum (Flower of an hour)	True	IPR036959	homologous_superfamily		312	1	202	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7SMK9	Ubiquitin carboxyl-terminal hydrolase	330	Tdes44962_MAKER04271	418781	Teratosphaeria destructans	Teratosphaeria destructans	True	IPR036959	homologous_superfamily		330	1	244	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7T369	Ubiquitin carboxyl-terminal hydrolase	752	IRJ41_001464	992332	Triplophysa rosa	Triplophysa rosa (Cave loach)	True	IPR036959	homologous_superfamily		752	1	238	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7T444	Ubiquitin carboxyl-terminal hydrolase	329	IRJ41_018771	992332	Triplophysa rosa	Triplophysa rosa (Cave loach)	True	IPR036959	homologous_superfamily		329	2	227	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7W2D7	Ubiquitin carboxyl-terminal hydrolase	583	Tdes44962_MAKER09634	418781	Teratosphaeria destructans	Teratosphaeria destructans	True	IPR036959	homologous_superfamily		583	28	218	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7W2D7	Ubiquitin carboxyl-terminal hydrolase	583	Tdes44962_MAKER09634	418781	Teratosphaeria destructans	Teratosphaeria destructans	True	IPR036959	homologous_superfamily		583	309	437	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7W735	Ubiquitin carboxyl-terminal hydrolase	258	Tdes44962_MAKER06794	418781	Teratosphaeria destructans	Teratosphaeria destructans	True	IPR036959	homologous_superfamily		258	15	257	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
A0A9W7WU13	Ubiquitin carboxyl-terminal hydrolase	230	IRJ41_001835	992332	Triplophysa rosa	Triplophysa rosa (Cave loach)	True	IPR036959	homologous_superfamily		230	1	229	CONTINUOUS	Ubiquitin_carboxyl_terminal_hydrolase
