protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0ACC3KBR4	Uncharacterized protein	752	EUGRSUZ_F00450	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		752	30	714	CONTINUOUS	Oligopeptide_transporter
A0ACC3KLY0	Uncharacterized protein	735	EUGRSUZ_F03680	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		735	16	697	CONTINUOUS	Oligopeptide_transporter
A0ACC3KN57	Uncharacterized protein	729	EUGRSUZ_F03679	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		729	10	691	CONTINUOUS	Oligopeptide_transporter
A0ACC3L1A6	Uncharacterized protein	744	EUGRSUZ_E03859	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		744	31	708	CONTINUOUS	Oligopeptide_transporter
A0ACC3L4D7	Uncharacterized protein	745	EUGRSUZ_L00158	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		745	33	710	CONTINUOUS	Oligopeptide_transporter
A0ACC3L4I2	Uncharacterized protein	745	EUGRSUZ_L00157	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		745	32	709	CONTINUOUS	Oligopeptide_transporter
A0ACC3L4J6	Uncharacterized protein	613	EUGRSUZ_D00938	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		613	1	345	CONTINUOUS	Oligopeptide_transporter
A0ACC3L4J6	Uncharacterized protein	613	EUGRSUZ_D00938	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		613	344	575	CONTINUOUS	Oligopeptide_transporter
A0ACC3L4U7	Uncharacterized protein	559	EUGRSUZ_D00943	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		559	1	521	CONTINUOUS	Oligopeptide_transporter
A0ACC3L601	Uncharacterized protein	475	EUGRSUZ_D01684	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		475	1	459	CONTINUOUS	Oligopeptide_transporter
A0ACC3L6C7	Uncharacterized protein	669	EUGRSUZ_D01684	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		669	36	653	CONTINUOUS	Oligopeptide_transporter
A0ACC3L6I5	Uncharacterized protein	765	EUGRSUZ_L00159	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		765	52	729	CONTINUOUS	Oligopeptide_transporter
A0ACC3L6J6	Uncharacterized protein	707	EUGRSUZ_D00942	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		707	40	666	CONTINUOUS	Oligopeptide_transporter
A0ACC3L6K6	Uncharacterized protein	732	EUGRSUZ_D00943	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		732	17	694	CONTINUOUS	Oligopeptide_transporter
A0ACC3L6N3	Uncharacterized protein	686	EUGRSUZ_D01692	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		686	1	651	CONTINUOUS	Oligopeptide_transporter
A0ACC3LM82	Uncharacterized protein	695	EUGRSUZ_B00295	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		695	43	665	CONTINUOUS	Oligopeptide_transporter
A0ACC3LMA1	Uncharacterized protein	696	EUGRSUZ_B00296	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		696	48	666	CONTINUOUS	Oligopeptide_transporter
A0ACC3LNV2	Uncharacterized protein	631	EUGRSUZ_B00835	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		631	5	603	CONTINUOUS	Oligopeptide_transporter
A0ACC3LQA8	Uncharacterized protein	281	EUGRSUZ_B00833	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		281	35	267	CONTINUOUS	Oligopeptide_transporter
A0ACC3M361	Uncharacterized protein	670	EUGRSUZ_A01430	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		670	34	650	CONTINUOUS	Oligopeptide_transporter
A0ACC3M412	Uncharacterized protein	732	EUGRSUZ_A01435	71139	Eucalyptus grandis	Eucalyptus grandis (Flooded gum)	False	IPR004813	family		732	22	697	CONTINUOUS	Oligopeptide_transporter
A0ACC3MZM8	OPT super	791	OPT8_2	1690605	Vermiconidia calcicola	Vermiconidia calcicola	False	IPR004813	family		791	56	784	CONTINUOUS	Oligopeptide_transporter
A0ACC3NS88	OPT super	791	OPT8_1	1690605	Vermiconidia calcicola	Vermiconidia calcicola	False	IPR004813	family		791	56	782	CONTINUOUS	Oligopeptide_transporter
A0ACC3P1D4	Uncharacterized protein	670	PHAVU_001G081600g	3885	Phaseolus vulgaris	Phaseolus vulgaris (Kidney bean)	False	IPR004813	family		670	35	655	CONTINUOUS	Oligopeptide_transporter
A0ACC3S7V9	Uncharacterized protein	797	M8818_005403	2024903	Zalaria obscura	Zalaria obscura	False	IPR004813	family		797	82	755	CONTINUOUS	Oligopeptide_transporter
A0ACC3S923	Uncharacterized protein	770	M8818_005588	2024903	Zalaria obscura	Zalaria obscura	False	IPR004813	family		770	79	748	CONTINUOUS	Oligopeptide_transporter
A0ACC3S9C4	Uncharacterized protein	730	M8818_005719	2024903	Zalaria obscura	Zalaria obscura	False	IPR004813	family		730	72	707	CONTINUOUS	Oligopeptide_transporter
A0ACC3SNV9	OPT superfamily	748	OPT8	2024903	Zalaria obscura	Zalaria obscura	False	IPR004813	family		748	42	739	CONTINUOUS	Oligopeptide_transporter
A0ACC3SQP8	OPT oligopeptide transporter protein-domain-containing protein	789	V1525DRAFT_367798	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		789	61	742	CONTINUOUS	Oligopeptide_transporter
A0ACC3SS03	OPT oligopeptide transporter protein-domain-containing protein	850	V1525DRAFT_438631	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		850	126	807	CONTINUOUS	Oligopeptide_transporter
A0ACC3SS15	OPT oligopeptide transporter protein-domain-containing protein	850	V1525DRAFT_59417	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		850	126	807	CONTINUOUS	Oligopeptide_transporter
A0ACC3SS37	OPT oligopeptide transporter protein-domain-containing protein	867	V1525DRAFT_59655	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		867	143	826	CONTINUOUS	Oligopeptide_transporter
A0ACC3SSB1	Uncharacterized protein	57	V1525DRAFT_414509	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		57	2	32	CONTINUOUS	Oligopeptide_transporter
A0ACC3SSI1	OPT oligopeptide transporter protein-domain-containing protein	852	V1525DRAFT_391664	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		852	131	809	CONTINUOUS	Oligopeptide_transporter
A0ACC3SSL3	OPT oligopeptide transporter protein-domain-containing protein	99	V1525DRAFT_61000	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		99	2	94	CONTINUOUS	Oligopeptide_transporter
A0ACC3SSZ0	OPT oligopeptide transporter protein-domain-containing protein	350	V1525DRAFT_349679	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		350	11	314	CONTINUOUS	Oligopeptide_transporter
A0ACC3SUI0	OPT oligopeptide transporter protein-domain-containing protein	863	V1525DRAFT_275703	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		863	141	821	CONTINUOUS	Oligopeptide_transporter
A0ACC3SUT0	OPT oligopeptide transporter protein-domain-containing protein	869	V1525DRAFT_348455	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		869	148	828	CONTINUOUS	Oligopeptide_transporter
A0ACC3SV71	OPT oligopeptide transporter protein-domain-containing protein	791	V1525DRAFT_427966	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		791	69	749	CONTINUOUS	Oligopeptide_transporter
A0ACC3SV81	OPT oligopeptide transporter protein-domain-containing protein	861	V1525DRAFT_421222	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		861	139	819	CONTINUOUS	Oligopeptide_transporter
A0ACC3SVC3	OPT oligopeptide transporter protein-domain-containing protein	864	V1525DRAFT_259224	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		864	142	822	CONTINUOUS	Oligopeptide_transporter
A0ACC3SWT4	OPT oligopeptide transporter protein-domain-containing protein	860	V1525DRAFT_281182	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		860	136	815	CONTINUOUS	Oligopeptide_transporter
A0ACC3SX14	OPT oligopeptide transporter protein-domain-containing protein	852	V1525DRAFT_231549	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		852	132	811	CONTINUOUS	Oligopeptide_transporter
A0ACC3SX16	OPT oligopeptide transporter protein-domain-containing protein	145	V1525DRAFT_346700	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		145	3	100	CONTINUOUS	Oligopeptide_transporter
A0ACC3SY51	OPT oligopeptide transporter protein-domain-containing protein	789	V1525DRAFT_345840	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		789	66	747	CONTINUOUS	Oligopeptide_transporter
A0ACC3SZB7	OPT oligopeptide transporter protein-domain-containing protein	864	V1525DRAFT_344868	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		864	145	824	CONTINUOUS	Oligopeptide_transporter
A0ACC3SZH5	OPT oligopeptide transporter protein-domain-containing protein	863	V1525DRAFT_185866	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		863	139	820	CONTINUOUS	Oligopeptide_transporter
A0ACC3SZK0	OPT oligopeptide transporter protein-domain-containing protein	861	V1525DRAFT_192206	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		861	140	819	CONTINUOUS	Oligopeptide_transporter
A0ACC3SZW6	OPT oligopeptide transporter protein-domain-containing protein	785	V1525DRAFT_174724	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		785	63	741	CONTINUOUS	Oligopeptide_transporter
A0ACC3T125	OPT oligopeptide transporter protein-domain-containing protein	680	V1525DRAFT_155631	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		680	27	673	CONTINUOUS	Oligopeptide_transporter
A0ACC3T2D2	OPT oligopeptide transporter protein-domain-containing protein	855	V1525DRAFT_145080	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		855	136	813	CONTINUOUS	Oligopeptide_transporter
A0ACC3T2H6	OPT oligopeptide transporter protein-domain-containing protein	850	V1525DRAFT_456100	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		850	126	807	CONTINUOUS	Oligopeptide_transporter
A0ACC3T2L8	OPT oligopeptide transporter protein-domain-containing protein	846	V1525DRAFT_145065	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		846	122	802	CONTINUOUS	Oligopeptide_transporter
A0ACC3T4B0	OPT oligopeptide transporter protein-domain-containing protein	863	V1525DRAFT_80266	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		863	140	820	CONTINUOUS	Oligopeptide_transporter
A0ACC3T4C7	OPT oligopeptide transporter protein-domain-containing protein	860	V1525DRAFT_80176	34357	Lipomyces kononenkoae	Lipomyces kononenkoae (Yeast)	False	IPR004813	family		860	139	818	CONTINUOUS	Oligopeptide_transporter
A0ACC3TC07	Uncharacterized protein	84	V1517DRAFT_267474	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		84	3	39	CONTINUOUS	Oligopeptide_transporter
A0ACC3TCA7	OPT oligopeptide transporter protein-domain-containing protein	866	V1517DRAFT_359911	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		866	144	825	CONTINUOUS	Oligopeptide_transporter
A0ACC3TCJ7	OPT oligopeptide transporter protein-domain-containing protein	866	V1517DRAFT_349582	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		866	145	826	CONTINUOUS	Oligopeptide_transporter
A0ACC3TCN6	OPT oligopeptide transporter protein-domain-containing protein	863	V1517DRAFT_83374	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		863	141	821	CONTINUOUS	Oligopeptide_transporter
A0ACC3TDS0	OPT oligopeptide transporter protein-domain-containing protein	856	V1517DRAFT_349641	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		856	137	814	CONTINUOUS	Oligopeptide_transporter
A0ACC3TDX6	OPT oligopeptide transporter protein-domain-containing protein	856	V1517DRAFT_80125	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		856	137	814	CONTINUOUS	Oligopeptide_transporter
A0ACC3TE45	OPT oligopeptide transporter protein-domain-containing protein	855	V1517DRAFT_266336	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		855	136	813	CONTINUOUS	Oligopeptide_transporter
A0ACC3TEV9	OPT oligopeptide transporter protein-domain-containing protein	103	V1517DRAFT_266526	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		103	3	90	CONTINUOUS	Oligopeptide_transporter
A0ACC3TEY0	OPT oligopeptide transporter protein-domain-containing protein	859	V1517DRAFT_297373	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		859	135	816	CONTINUOUS	Oligopeptide_transporter
A0ACC3TEY5	OPT oligopeptide transporter protein-domain-containing protein	850	V1517DRAFT_297690	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		850	126	807	CONTINUOUS	Oligopeptide_transporter
A0ACC3TF09	OPT oligopeptide transporter protein-domain-containing protein	843	V1517DRAFT_369640	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		843	123	802	CONTINUOUS	Oligopeptide_transporter
A0ACC3TF72	OPT oligopeptide transporter protein-domain-containing protein	861	V1517DRAFT_27393	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		861	142	821	CONTINUOUS	Oligopeptide_transporter
A0ACC3TFB8	OPT oligopeptide transporter protein-domain-containing protein	863	V1517DRAFT_281067	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		863	141	821	CONTINUOUS	Oligopeptide_transporter
A0ACC3TFD6	Uncharacterized protein	156	V1517DRAFT_331128	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		156	1	88	CONTINUOUS	Oligopeptide_transporter
A0ACC3TGL6	OPT oligopeptide transporter protein-domain-containing protein	864	V1517DRAFT_26066	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		864	142	822	CONTINUOUS	Oligopeptide_transporter
A0ACC3TGQ0	OPT oligopeptide transporter protein-domain-containing protein	770	V1517DRAFT_333009	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		770	50	729	CONTINUOUS	Oligopeptide_transporter
A0ACC3TGR7	OPT oligopeptide transporter protein-domain-containing protein	870	V1517DRAFT_52437	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		870	145	829	CONTINUOUS	Oligopeptide_transporter
A0ACC3TGX7	OPT oligopeptide transporter protein-domain-containing protein	863	V1517DRAFT_357891	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		863	140	819	CONTINUOUS	Oligopeptide_transporter
A0ACC3THF5	OPT oligopeptide transporter protein-domain-containing protein	864	V1517DRAFT_8225	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		864	145	824	CONTINUOUS	Oligopeptide_transporter
A0ACC3THN8	OPT oligopeptide transporter protein-domain-containing protein	877	V1517DRAFT_348225	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		877	156	835	CONTINUOUS	Oligopeptide_transporter
A0ACC3TJE9	OPT oligopeptide transporter protein-domain-containing protein	866	V1517DRAFT_175536	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		866	145	824	CONTINUOUS	Oligopeptide_transporter
A0ACC3TKD8	OPT oligopeptide transporter protein-domain-containing protein	869	V1517DRAFT_170605	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		869	147	827	CONTINUOUS	Oligopeptide_transporter
A0ACC3TKU1	OPT oligopeptide transporter protein-domain-containing protein	914	V1517DRAFT_339730	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		914	191	869	CONTINUOUS	Oligopeptide_transporter
A0ACC3TL38	OPT oligopeptide transporter protein-domain-containing protein	863	V1517DRAFT_368292	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		863	139	822	CONTINUOUS	Oligopeptide_transporter
A0ACC3TLJ3	OPT oligopeptide transporter protein-domain-containing protein	866	V1517DRAFT_170854	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		866	144	825	CONTINUOUS	Oligopeptide_transporter
A0ACC3TM08	OPT oligopeptide transporter protein-domain-containing protein	863	V1517DRAFT_260877	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		863	140	819	CONTINUOUS	Oligopeptide_transporter
A0ACC3TM09	OPT oligopeptide transporter protein-domain-containing protein	868	V1517DRAFT_324256	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		868	145	825	CONTINUOUS	Oligopeptide_transporter
A0ACC3TM71	OPT oligopeptide transporter protein-domain-containing protein	102	V1517DRAFT_339221	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		102	7	102	CONTINUOUS	Oligopeptide_transporter
A0ACC3TMN1	OPT oligopeptide transporter protein-domain-containing protein	861	V1517DRAFT_362099	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		861	139	819	CONTINUOUS	Oligopeptide_transporter
A0ACC3TPD9	OPT oligopeptide transporter protein-domain-containing protein	859	V1517DRAFT_114903	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		859	139	818	CONTINUOUS	Oligopeptide_transporter
A0ACC3TQ97	Uncharacterized protein	222	V1517DRAFT_345778	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		222	1	59	CONTINUOUS	Oligopeptide_transporter
A0ACC3TQH2	OPT oligopeptide transporter protein-domain-containing protein	842	V1517DRAFT_359821	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		842	148	798	CONTINUOUS	Oligopeptide_transporter
A0ACC3TRN4	OPT oligopeptide transporter protein-domain-containing protein	863	V1517DRAFT_87338	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		863	143	822	CONTINUOUS	Oligopeptide_transporter
A0ACC3TST3	OPT oligopeptide transporter protein-domain-containing protein	850	V1517DRAFT_257545	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		850	127	808	CONTINUOUS	Oligopeptide_transporter
A0ACC3TTM4	OPT oligopeptide transporter protein-domain-containing protein	860	V1517DRAFT_317285	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		860	136	817	CONTINUOUS	Oligopeptide_transporter
A0ACC3TUA9	OPT oligopeptide transporter protein-domain-containing protein	854	V1517DRAFT_336651	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		854	133	811	CONTINUOUS	Oligopeptide_transporter
A0ACC3TYA1	OPT oligopeptide transporter protein-domain-containing protein	684	V1517DRAFT_362608	1233043	Lipomyces orientalis	Lipomyces orientalis	False	IPR004813	family		684	27	676	CONTINUOUS	Oligopeptide_transporter
A0ACC3YFD7	OPT oligopeptide transporter	775	CTRU02_214642	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		775	73	749	CONTINUOUS	Oligopeptide_transporter
A0ACC3YIR4	OPT family small oligopeptide transporter	841	CTRU02_212720	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		841	129	799	CONTINUOUS	Oligopeptide_transporter
A0ACC3YLC6	Opt oligopeptide transporter	860	CTRU02_211672	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		860	125	819	CONTINUOUS	Oligopeptide_transporter
A0ACC3YMS1	OPT oligopeptide transporter	1012	CTRU02_212163	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		1012	244	968	CONTINUOUS	Oligopeptide_transporter
A0ACC3YPV0	Peptide transporter mtd1	766	CTRU02_210724	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		766	78	740	CONTINUOUS	Oligopeptide_transporter
A0ACC3YRT8	Opt oligopeptide transporter	863	CTRU02_211404	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		863	132	820	CONTINUOUS	Oligopeptide_transporter
A0ACC3YS52	Oligopeptide transporter protein	874	CTRU02_209351	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		874	124	834	CONTINUOUS	Oligopeptide_transporter
A0ACC3YXW4	Small oligopeptide opt family	773	CTRU02_209026	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		773	71	729	CONTINUOUS	Oligopeptide_transporter
A0ACC3Z0E2	Sexual differentiation process protein isp4-like protein 1	798	CTRU02_207277	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		798	83	755	CONTINUOUS	Oligopeptide_transporter
A0ACC3Z2K0	Opt oligopeptide transporter	876	CTRU02_204925	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		876	135	829	CONTINUOUS	Oligopeptide_transporter
A0ACC3Z319	Small oligopeptide opt family	765	CTRU02_205086	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		765	56	731	CONTINUOUS	Oligopeptide_transporter
A0ACC3Z350	Oligopeptide transporter	759	CTRU02_205114	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		759	60	737	CONTINUOUS	Oligopeptide_transporter
A0ACC3Z7X2	Oligopeptide transporter 7	794	CTRU02_202962	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		794	93	765	CONTINUOUS	Oligopeptide_transporter
A0ACC3Z9Q8	Oligonucleotide transporter (OPT oligopeptide transporter)	735	CTRU02_203568	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		735	41	727	CONTINUOUS	Oligopeptide_transporter
A0ACC3ZBI6	Peptide transporter mtd1	803	CTRU02_204209	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		803	71	772	CONTINUOUS	Oligopeptide_transporter
A0ACC3ZBS7	Oligopeptide transporter OPT-like protein	827	CTRU02_204319	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		827	82	728	CONTINUOUS	Oligopeptide_transporter
A0ACC3ZBT2	Small oligopeptide opt family	775	CTRU02_204324	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		775	64	733	CONTINUOUS	Oligopeptide_transporter
A0ACC3ZC53	OPT family small oligopeptide transporter	793	CTRU02_204256	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		793	79	751	CONTINUOUS	Oligopeptide_transporter
A0ACC3ZLC0	Oligopeptide transporter	754	CTRU02_202600	5467	Colletotrichum truncatum	Colletotrichum truncatum (Anthracnose fungus)	False	IPR004813	family		754	78	732	CONTINUOUS	Oligopeptide_transporter
A0ACC4AQX0	Uncharacterized protein	711	D5086_031300	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		711	44	552	CONTINUOUS	Oligopeptide_transporter
A0ACC4AR13	Uncharacterized protein	553	D5086_031303	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		553	18	525	CONTINUOUS	Oligopeptide_transporter
A0ACC4ARL0	Uncharacterized protein	553	D5086_031302	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		553	18	526	CONTINUOUS	Oligopeptide_transporter
A0ACC4ARV3	Uncharacterized protein	873	D5086_028619	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		873	33	710	CONTINUOUS	Oligopeptide_transporter
A0ACC4AS29	Uncharacterized protein	541	D5086_028636	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		541	31	540	CONTINUOUS	Oligopeptide_transporter
A0ACC4ASC7	Uncharacterized protein	665	D5086_031304	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		665	18	525	CONTINUOUS	Oligopeptide_transporter
A0ACC4AWJ5	Uncharacterized protein	147	D5086_027847	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		147	1	83	CONTINUOUS	Oligopeptide_transporter
A0ACC4B837	Uncharacterized protein	709	D5086_022846	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		709	23	693	CONTINUOUS	Oligopeptide_transporter
A0ACC4B8D1	Uncharacterized protein	264	D5086_022770	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		264	1	247	CONTINUOUS	Oligopeptide_transporter
A0ACC4B8Q2	Uncharacterized protein	393	D5086_022821	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		393	1	247	CONTINUOUS	Oligopeptide_transporter
A0ACC4B8Q6	Uncharacterized protein	362	D5086_022822	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		362	37	351	CONTINUOUS	Oligopeptide_transporter
A0ACC4B9D8	Uncharacterized protein	260	D5086_022758	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		260	37	258	CONTINUOUS	Oligopeptide_transporter
A0ACC4B9N0	Uncharacterized protein	731	D5086_022848	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		731	23	694	CONTINUOUS	Oligopeptide_transporter
A0ACC4B9Q6	Uncharacterized protein	629	D5086_022850	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		629	26	616	CONTINUOUS	Oligopeptide_transporter
A0ACC4B9Q8	Uncharacterized protein	362	D5086_022769	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		362	37	351	CONTINUOUS	Oligopeptide_transporter
A0ACC4BEV0	Uncharacterized protein	638	D5086_022376	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		638	87	620	CONTINUOUS	Oligopeptide_transporter
A0ACC4BQ89	Uncharacterized protein	688	D5086_018147	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		688	35	646	CONTINUOUS	Oligopeptide_transporter
A0ACC4C0P4	Uncharacterized protein	785	D5086_014897	43335	Populus alba	Populus alba (White poplar)	False	IPR004813	family		785	47	688	CONTINUOUS	Oligopeptide_transporter
